"","h=3","h=6","h=12","h=18","h=24"
"1",0.0455233333333333,0.0466133333333333,0.0558699999999999,0.0254566666666667,0.0521166666666665
"2",0.0498799999999999,0.0216399999999999,-0.0119800000000001,0.05684,0.01209
"3",0.0370966666666666,0.0357033333333333,-0.0250733333333333,0.07746,0.136363333333333
"4",0.0806700000000001,0.0720866666666668,0.0959966666666667,0.113786666666667,0.05672
"5",0.0803466666666667,0.0452933333333333,0.0233233333333333,0.0225733333333333,0.0684700000000001
"6",0.0576633333333333,0.0479533333333333,0.04461,0.0211,0.0195133333333334
"7",0.0590166666666667,0.03695,0.0566633333333333,0.00439666666666664,0.0727433333333335
"8",0.0761733333333335,0.0676233333333333,0.0599866666666667,0.01657,0.02851
"9",0.0617800000000001,0.06179,0.0574933333333334,0.0130066666666667,0.0324966666666668
"10",0.0727033333333334,0.0839133333333335,0.0641733333333333,0.0442966666666668,0.0579300000000001
"11",0.0946433333333334,0.0980400000000003,0.0871600000000001,0.0553266666666667,0.03687
"12",0.11221,0.10697,0.101393333333334,0.0819566666666667,0.0811033333333335
"13",0.0854466666666669,0.0902100000000001,0.0958766666666669,0.0654099999999999,0.0538133333333332
"14",0.12238,0.104383333333334,0.0994833333333337,0.0896000000000002,0.104026666666667
"15",0.109566666666667,0.108856666666667,0.12034,0.113163333333334,0.133166666666667
"16",0.12955,0.117213333333334,0.0961966666666669,0.0839100000000002,0.114486666666667
"17",0.118783333333334,0.117126666666667,0.0836233333333335,0.0818600000000002,0.106573333333334
"18",0.128633333333334,0.126706666666667,0.131793333333334,0.0928000000000002,0.109556666666667
"19",0.111553333333334,0.11581,0.0891400000000001,0.0848066666666668,0.123863333333334
"20",0.109906666666667,0.119993333333334,0.0643499999999999,0.0642433333333332,0.0986633333333334
"21",0.0783933333333334,0.0877366666666667,0.0512099999999999,0.0412333333333333,0.0645466666666666
"22",0.0652333333333332,0.0810466666666666,0.0725333333333333,0.0353,0.03956
"23",0.0625666666666667,0.0775133333333334,0.0728633333333333,0.00352333333333335,0.0304366666666667
"24",0.0410799999999999,0.0625733333333333,0.0646766666666665,0.0473466666666666,0.0363266666666667
"25",0.0418866666666666,0.0543599999999999,0.0525366666666665,0.0503633333333332,0.0579666666666666
"26",0.0513633333333332,0.0590066666666665,0.0605966666666665,0.0415633333333333,0.0469633333333332
"27",0.0391966666666666,0.0541066666666666,0.0571466666666664,0.0287433333333333,0.0547799999999999
"28",0.0163966666666666,0.0194766666666667,0.04028,-0.00208666666666662,0.0108433333333334
"29",-0.0043,0.01687,0.00779666666666669,-0.0247466666666667,-0.00203666666666663
"30",-0.00852333333333332,-0.0167166666666666,-0.0241566666666666,-0.0338166666666666,-0.0288799999999999
"31",-0.0451866666666668,-0.0217166666666666,-0.0255333333333333,-0.0329066666666667,-0.0500066666666665
"32",-0.0265266666666667,-0.0205766666666667,-0.0380266666666667,-0.0139433333333333,-0.02698
"33",-0.0675233333333334,-0.0382699999999999,-0.0254099999999999,-0.0177666666666666,-0.0245499999999999
"34",-0.0446733333333333,-0.0324400000000001,0.0212666666666667,-0.0286866666666667,-0.0287333333333333
"35",-0.0280866666666667,-0.0155333333333333,-0.01358,-0.0012,-0.00122999999999997
"36",-0.0194633333333334,-0.01348,-0.000976666666666651,0.03171,0.0171966666666666
"37",-0.00674333333333332,-0.0153933333333333,0.0236533333333333,0.0426499999999999,0.0207433333333334
"38",-0.03127,-0.04689,-0.04047,-0.00980333333333331,-0.0291033333333333
"39",-0.0239233333333333,-0.00598666666666665,-0.0221633333333334,0.0058466666666666,0.01275
"40",-0.05383,-0.0509466666666667,-0.0225466666666667,0.00890666666666667,0.00602000000000004
