"","h=3","h=6"
"73",-0.0300916666666667,-0.0189666666666667
"74",-0.032925,-0.0498333333333333
"75",-0.01185,-0.0272666666666667
"76",-0.0285666666666666,0.00929999999999998
"77",-0.0625583333333333,-0.0154166666666666
"78",-0.00905000000000006,-0.0475083333333334
"79",-0.00709166666666667,-0.0802583333333333
"80",-0.0115833333333333,-0.06725
"81",-0.0510583333333333,-0.0822333333333334
"82",-0.0622249999999999,-0.0831833333333333
"83",-0.0707333333333333,-0.0827
"84",-0.0745333333333333,-0.06705
"85",-0.0684583333333333,-0.0240583333333333
"86",-0.0589416666666666,-0.0660333333333333
"87",-0.0654166666666667,-0.0563
"88",-0.022125,-0.0728083333333333
"89",-0.0803666666666667,-0.0619416666666667
"90",-0.0468833333333333,-0.0238416666666667
"91",-0.0563416666666666,-0.0773833333333333
"92",-0.0346166666666666,-0.047
"93",-0.0631333333333334,-0.0643833333333333
"94",-0.096625,0.00438333333333334
"95",-0.0430416666666667,-0.0547833333333334
"96",-0.0505416666666667,-0.000850000000000061
"97",0.00104999999999997,-0.0326416666666667
"98",-0.0277416666666667,-0.0428666666666667
"99",-0.0115916666666667,-0.0231583333333333
"100",-0.0324333333333334,-0.0238083333333333
"101",-0.0225916666666667,-0.0164250000000001
"102",-0.023875,-0.0355583333333334
"103",-0.0113333333333334,-0.066
"104",-0.02445,-0.073375
"105",-0.0187166666666667,-0.0327583333333333
"106",-0.0676249999999999,-0.0438833333333333
"107",-0.0454583333333334,-0.04135
"108",-0.0291166666666666,-0.00725
"109",-0.0221666666666667,-0.00154166666666666
"110",-0.0311916666666667,-0.0286916666666667
"111",-0.0118166666666667,0.00801666666666664
"112",0.0384833333333333,0.0169416666666666
"113",0.00464166666666665,0.0435
"114",0.00909166666666662,0.0949750000000001
"115",0.0573583333333333,0.0923583333333334
"116",0.078025,0.090175
"117",0.0841166666666667,0.0648749999999999
"118",0.085275,0.0390416666666666
"119",0.0707333333333334,0.0479916666666667
"120",0.0586833333333333,0.0044583333333333
"121",0.0109333333333333,-0.0217
"122",0.0431416666666667,-0.060675
"123",0.01085,-0.0093583333333333
"124",0.00904999999999999,0.0112166666666666
"125",-0.0301666666666667,-0.0462
"126",-0.016725,0.0164916666666666
"127",0.028025,-0.0157916666666667
"128",0.0022083333333333,0.0113416666666666
"129",0.050525,0.0220333333333334
"130",0.05125,-0.000800000000000007
"131",0.0626666666666667,0.0126083333333333
"132",0.0733166666666667,0.0246333333333333
"133",0.041525,-0.000733333333333361
"134",0.02535,0.0224
"135",0.0738583333333332,-0.011025
"136",0.0222166666666667,0.0236166666666667
"137",0.0132,-0.0714
"138",0.00514999999999998,-0.051075
"139",0.0178916666666667,-0.05505
"140",-0.0677166666666667,-0.0512583333333334
"141",-0.02325,-0.0330416666666667
"142",-0.00895833333333334,-0.039875
"143",-0.0122083333333333,0.00382500000000002
"144",0.0103083333333333,0.00844999999999999
"145",0.00649999999999998,-0.0125666666666667
"146",-0.016325,0.0142916666666666
"147",0.00365833333333331,-0.00241666666666667
"148",-0.0112916666666666,-0.0326416666666667
"149",0.0198916666666666,-0.0389166666666666
"150",0.0150083333333333,-0.0120916666666667
"151",-0.0056416666666667,-0.020025
"152",-0.0144083333333333,-0.00445000000000002
"153",-0.0043416666666667,0.00270833333333329
"154",-0.0317833333333333,-0.0275
"155",0.00290833333333326,-0.052375
"156",-0.0258916666666667,-0.0186416666666667
"157",-0.018875,-0.026625
"158",-0.0231583333333333,-0.0310083333333333
"159",-0.00285000000000001,-0.0640666666666667
"160",-0.0224416666666667,-0.00354166666666664
"161",-0.0259416666666667,-0.0337666666666667
"162",-0.069125,-0.035625
"163",-0.016625,-0.0289916666666667
"164",-0.0331083333333333,-0.0389166666666666
"165",-0.0473333333333334,-0.0606166666666666
"166",-0.0414333333333333,-0.00670000000000002
"167",-0.0331166666666667,-0.0203916666666667
"168",-0.0622,-0.0645916666666666
"169",-0.0310583333333333,-0.0422
"170",-0.04515,-0.0250083333333333
"171",-0.053425,-0.0411666666666667
"172",-0.0558916666666666,-0.0597499999999999
"173",-0.0767166666666667,-0.0326
"174",-0.0631499999999999,-0.0424416666666667
"175",-0.05375,-0.0537666666666666
"176",-0.0354333333333333,-0.0277583333333333
"177",-0.060375,-0.017325
"178",-0.019875,-0.0588916666666666
"179",-0.047975,-0.0175166666666667
"180",-0.038025,-0.05175
"181",-0.071525,-0.0335833333333333
"182",-0.0178583333333334,-0.0414666666666666
"183",-0.00715000000000001,-0.011725
"184",-0.0158583333333334,-0.00453333333333335
"185",-0.031225,0.0164833333333333
"186",0.0248333333333333,0.0103333333333333
"187",0.001975,0.00011666666666664
"188",0.0129416666666667,0.00649166666666668
"189",0.02225,-0.0110833333333333
"190",-0.000441666666666635,-0.0211416666666667
"191",-0.0213166666666666,0.00546666666666664
"192",-0.0237,-0.0229166666666667
"193",0.00456666666666667,0.0161166666666667
"194",0.0108833333333333,-0.00814166666666664
"195",-0.0140416666666667,0.0164666666666666
"196",-0.0133,-0.019875
"197",-0.0109916666666667,-0.0314833333333333
"198",-0.0258416666666667,-0.00643333333333331
"199",-0.0310916666666667,-0.00454166666666665
"200",-0.0265666666666667,-0.0251
"201",-0.00853333333333334,-0.030475
"202",0.0153416666666667,-0.0305083333333333
"203",-0.0404083333333334,-0.02065
"204",-0.0196583333333333,0.02915
"205",-0.0326333333333334,-0.0339416666666667
"206",-0.05475,-0.0231083333333334
"207",-0.00199999999999998,-0.0280666666666667
"208",-0.0511416666666667,-0.0336
"209",-0.00896666666666663,-0.03005
"210",-0.026625,-0.026525
"211",-0.025825,-0.0412916666666667
"212",-0.036275,-0.0224083333333334
"213",-0.0385916666666667,-0.0255666666666667
"214",-0.0551833333333333,-0.0310333333333333
"215",-0.0391666666666666,-0.00861666666666671
"216",-0.0180583333333333,-0.0259166666666666
"217",-0.0415916666666667,-0.051525
"218",-0.0289416666666667,-0.000566666666666681
"219",-0.0308499999999999,-0.0358583333333333
"220",-0.0449166666666667,-0.00925
