"h=3","h=6","h=12","h=18","h=24"
0.0872766666666669,0.0773166666666668,-0.0130966666666667,0.0738833333333334,0.0182299999999999
0.04188,0.00407000000000002,-0.0355833333333333,0.0529366666666666,-0.0379466666666666
0.0407866666666667,0.03504,-0.01675,0.0756399999999999,0.12161
0.121886666666667,0.103796666666667,0.0616899999999999,0.13927,0.0735699999999999
0.04607,0.0614100000000001,0.0220533333333333,0.0642399999999998,0.0503766666666667
0.0750066666666668,0.0542466666666667,0.0613033333333334,-0.00133333333333332,0.00516666666666667
0.0669300000000001,0.0652966666666668,0.0789233333333334,0.01134,0.08248
0.0650066666666668,0.02646,0.0497666666666667,0.00579333333333332,0.0518766666666667
0.0590266666666668,0.0667566666666669,0.0764133333333337,0.03126,0.0556800000000001
0.0772900000000003,0.0892500000000005,0.0608733333333335,0.0469900000000001,0.0798466666666669
0.0956466666666669,0.109993333333334,0.093276666666667,0.0706933333333335,0.0796500000000001
0.10818,0.100053333333334,0.0950500000000003,0.0913533333333336,0.100913333333334
0.0905700000000003,0.0864700000000003,0.0925100000000003,0.0909600000000005,0.0948300000000003
0.126333333333334,0.0991233333333337,0.126350000000001,0.1064,0.133523333333334
0.129260000000001,0.121326666666667,0.133966666666667,0.120776666666667,0.157416666666667
0.148653333333334,0.108800000000001,0.113723333333334,0.0696133333333335,0.122096666666667
0.110306666666667,0.106923333333334,0.104703333333334,0.0656166666666668,0.128240000000001
0.147263333333334,0.0900766666666671,0.112256666666667,0.0953166666666672,0.144683333333334
0.110083333333334,0.112060000000001,0.111036666666667,0.0931066666666668,0.152720000000001
0.0912133333333335,0.0922333333333337,0.0836000000000003,0.0555166666666666,0.0815066666666668
0.0810566666666668,0.0699133333333334,0.0533733333333333,0.04852,0.0472566666666666
0.0263366666666666,0.04328,0.0408333333333333,0.0258566666666666,0.02997
0.00873000000000002,0.0452766666666667,0.0260133333333334,-0.00353999999999998,0.00356666666666669
0.03106,0.0444699999999999,0.0545333333333334,0.0336,0.0444733333333333
0.0247599999999999,0.0475733333333333,0.05374,0.05774,0.0746600000000002
0.05641,0.0543433333333334,0.0814566666666669,0.0661933333333335,0.0713133333333335
0.0158033333333333,0.0262133333333333,0.0495533333333333,0.0386133333333333,0.0349066666666667
0.000466666666666686,-0.0152899999999999,0.0151833333333334,0.0062966666666667,-0.00340666666666664
-0.0275499999999999,-0.0219399999999999,-0.0166233333333333,-0.00898999999999998,-0.02011
-0.0338966666666665,-0.0395666666666666,-0.0432766666666665,-0.0500799999999999,-0.0700633333333334
-0.0506366666666669,-0.0684333333333335,-0.0520066666666668,-0.0318266666666667,-0.0327833333333334
-0.0394366666666668,-0.0664133333333336,-0.0629000000000001,-0.00325666666666667,-0.0119933333333334
-0.0556766666666668,-0.0130666666666666,-0.0508300000000002,0.01393,-0.0401700000000001
0.00214333333333323,-0.0366800000000001,-0.01189,0.0184466666666666,-0.0173766666666667
0.00531666666666661,-0.00456000000000004,-0.00338333333333333,0.03616,0.02201
0.0285566666666666,0.0415566666666665,0.00249666666666662,0.0487866666666667,0.0294399999999999
-0.00329999999999998,0.0442333333333334,0.0135466666666668,0.0422400000000001,0.0553766666666669
-0.0153466666666667,0.00556666666666661,-0.03322,-0.0207966666666668,-0.0400833333333334
-0.074316666666667,0.0136233333333333,-0.01643,-0.0200100000000001,-0.000590000000000036
-0.0656066666666668,-0.03633,-0.04335,0.00342999999999995,0.0244433333333333
-0.0744900000000002,-0.0133166666666667,-0.06092,-0.02515,-0.00492333333333334
-0.0751133333333337,-0.0738400000000003,-0.0707633333333335,-0.0475633333333333,-0.0270133333333333
-0.108626666666667,-0.116810000000001,-0.108790000000001,-0.101696666666667,-0.0872500000000003
-0.0546900000000001,-0.0849900000000003,-0.0435066666666667,-0.0561633333333333,-0.0361233333333333
-0.0403266666666667,-0.0494033333333334,-0.0307766666666667,0.00305999999999995,0.00603666666666659
-0.01809,0.00158000000000001,0.00874333333333338,0.00183333333333336,0.0411633333333334
0.00246000000000002,-0.0582499999999999,-0.0334566666666666,-0.0553733333333332,-0.0378666666666667
-0.0466300000000002,-0.0293366666666667,-0.0718766666666668,-0.0743466666666669,-0.04001
-0.0401033333333333,-0.0423033333333333,-0.101446666666667,-0.109636666666667,-0.0660899999999999
0.00169333333333332,0.0113233333333333,-0.0638833333333333,-0.0403433333333333,-0.02706
-0.0342833333333333,-0.0431066666666666,-0.0786800000000002,-0.0262466666666667,-0.0147866666666667
-0.01527,-0.0236466666666666,-0.0441633333333333,-0.04273,-0.0302933333333333
-0.0502666666666667,-0.0320433333333333,-0.0632566666666666,-0.0687400000000001,-0.0536233333333333
-0.0598466666666668,-0.0495733333333335,-0.0391300000000001,-0.0658500000000001,-0.0774066666666669
-0.0634533333333335,-0.0636400000000001,-0.0364633333333333,-0.0815733333333337,-0.0772100000000003
-0.0885133333333337,-0.0406166666666667,-0.0650266666666666,-0.109760000000001,-0.114710000000001
-0.096826666666667,-0.05834,-0.0901866666666669,-0.100006666666667,-0.103556666666667
-0.0597000000000002,-0.0777333333333336,-0.072086666666667,-0.106263333333334,-0.107706666666667
-0.0744100000000002,-0.0670100000000002,-0.0300533333333333,-0.0647400000000001,-0.0397633333333333
-0.0858233333333335,-0.0840066666666667,-0.0235433333333333,-0.0936100000000002,-0.096336666666667
-0.05505,-0.0414799999999999,0.00389333333333337,-0.0623200000000001,-0.05301
-0.04313,-0.0431766666666667,-0.0179133333333334,-0.073336666666667,-0.0785233333333337
-0.0638700000000001,-0.0717300000000002,-0.0183533333333333,-0.081246666666667,-0.0806900000000004
-0.073556666666667,-0.0576333333333335,-0.0572800000000002,-0.0658366666666669,-0.092463333333334
-0.0304333333333333,-0.01212,-0.0672566666666669,-0.0673500000000002,-0.0612066666666668
-0.0682666666666669,-0.0472733333333334,-0.0680100000000002,-0.0758900000000005,-0.0768500000000003
-0.0782800000000004,-0.0798200000000004,-0.0568733333333335,-0.0562000000000001,-0.0743800000000003
-0.103613333333334,-0.089516666666667,-0.085816666666667,-0.0939200000000005,-0.111166666666667
-0.0779900000000003,-0.0761633333333336,-0.0650066666666667,-0.0511233333333333,-0.0693966666666668
-0.0993766666666671,-0.102713333333334,-0.04901,-0.103556666666667,-0.113236666666667
