"h=3","h=6","h=12","h=18","h=24"
0.154706254634477,0.15560200232305,0.152926249707319,0.141815899129933,0.157529612451998
0.144256695369089,0.158464506022451,0.160033131393633,0.154741759269302,0.156009248862332
0.158828807799198,0.169803903298733,0.167569012697432,0.186964336633689,0.209446954635597
0.144990263775492,0.159481139205531,0.157650915048431,0.149404129295996,0.160699983029234
0.151910425925102,0.15681975584405,0.153138464175868,0.144293444055492,0.150851669844103
0.153494720611402,0.15279509525897,0.153763683023222,0.138847968945967,0.149971068726477
0.146005401131218,0.151347125644521,0.169478223108541,0.143305269743795,0.150631618753123
0.148927662386636,0.173568247987592,0.153990275674017,0.172723362298036,0.14916646033648
0.14736036524907,0.151492480924377,0.162521578011362,0.145499267235725,0.141381297401047
0.144726416169311,0.163183898821509,0.166006092634986,0.164900089491463,0.175699222339666
0.150444617253196,0.153907924558698,0.153720434561937,0.146924079233752,0.149277361718824
0.146311798854675,0.15300195554243,0.161561979507542,0.141641909450088,0.150198356068345
0.147075794107445,0.154156880594761,0.153375611360288,0.14174167856101,0.157670322188479
0.145905270444657,0.165604348058102,0.161767265021006,0.153391321286371,0.136864313910878
0.143907582470121,0.154162467940123,0.161514446451072,0.143302222093175,0.15267789028236
0.153119922796953,0.157682554629177,0.175791577797393,0.14601025850687,0.159406622045622
0.153119922796953,0.157682554629177,0.175791577797393,0.14601025850687,0.159406622045622
0.151305892506215,0.157284854925874,0.177372542869027,0.164772756055433,0.149705928707693
0.147574851837438,0.164226518492826,0.171736384587846,0.161769464414928,0.175338024148364
0.155941867512314,0.150282509861487,0.183831383476273,0.159711784921154,0.145034206833448
0.151117195467701,0.156420138030712,0.167810150133516,0.14496830769259,0.155312475894161
0.148893224479559,0.1591811123724,0.168099509257341,0.142598181823416,0.150744012390471
0.148036670082538,0.151177495351096,0.176914993621259,0.142372864270052,0.152902366939705
0.151354495182401,0.176170863180972,0.179927081152792,0.165093117096793,0.147825631013413
0.145373333397105,0.152260072517725,0.189842729387122,0.156747320963648,0.152274246668567
0.142649194871878,0.160462211921055,0.171738613517416,0.156520973487734,0.166876411755553
0.149123477345323,0.15340920908137,0.175359627906252,0.147321849852929,0.151545309946535
0.146244679164095,0.152589179887198,0.174723550631987,0.145686176094453,0.151609461710408
0.14638712173145,0.154500149359658,0.18909789680932,0.149732794499984,0.148198415935933
0.142927856189466,0.164596063966923,0.186382069550595,0.150665031565225,0.142959184698067
0.145692269263013,0.152927465010666,0.17688540121822,0.147050688389357,0.15463716454354
