"h=3","h=6","h=12","h=18","h=24"
0.02845,0.0131633333333333,-0.0640900000000001,0.00370333333333334,-0.00498000000000002
0.0303566666666666,0.0419366666666667,-0.03076,-0.0112566666666667,-0.02879
0.0153766666666666,0.0533100000000001,-0.04467,-0.0389066666666667,-0.0509200000000001
0.0571633333333334,0.0719166666666668,-0.00577000000000001,-0.02734,0.01185
0.0795600000000003,0.0476100000000001,-0.0162933333333334,-0.0444400000000001,-0.0545466666666669
0.082906666666667,0.0484100000000001,0.0107466666666667,-0.0377966666666667,-0.0441833333333334
0.0506933333333334,0.0267666666666667,0.0266,-0.0559000000000001,-0.0239233333333334
0.0890066666666669,0.0693033333333335,0.0482866666666667,-0.03496,-0.0337
0.0520666666666667,0.0544333333333334,0.0497266666666667,-0.0409066666666667,-0.03231
0.0756466666666669,0.0658733333333335,0.0521233333333334,-0.0200033333333333,-0.0157966666666667
0.0835433333333336,0.0791500000000003,0.0798966666666669,-0.0149266666666666,-0.0484433333333334
0.0984500000000004,0.094586666666667,0.0707566666666668,0.0195966666666667,-0.0250966666666666
0.0795300000000002,0.0753400000000002,0.0784533333333335,0.0381266666666667,-0.0390933333333334
0.0962533333333338,0.0914233333333337,0.0755133333333336,0.0483066666666667,-0.0101833333333333
0.0805433333333336,0.089636666666667,0.0888500000000003,0.0920333333333337,0.0124366666666667
0.121720000000001,0.113576666666667,0.0828400000000002,0.06664,-0.00724333333333333
0.115350000000001,0.119813333333334,0.0655733333333334,0.0391466666666667,0.00483999999999998
0.0955333333333339,0.104780000000001,0.0705466666666667,0.0431633333333334,-0.00449999999999999
0.106586666666667,0.0985833333333336,0.0745966666666667,0.0430566666666667,0.01795
0.112340000000001,0.119633333333334,0.0802,0.0277,0.0172666666666667
0.0783500000000002,0.0756633333333335,0.0594233333333334,0.02551,0.04414
0.0884433333333337,0.0962900000000004,0.0643700000000001,0.0172533333333333,0.00277666666666669
0.0939933333333337,0.0955500000000004,0.06595,0.02318,0.0159933333333333
0.03832,0.05467,0.0622466666666667,0.00624666666666667,0.00256000000000002
0.04182,0.0572200000000001,0.0514033333333334,0.0274666666666666,-0.000536666666666719
0.04329,0.04955,0.0783000000000002,0.0259833333333333,0.0148666666666666
0.0366600000000001,0.0494433333333333,0.0631766666666669,0.0346133333333334,0.03639
0.0322166666666667,0.0340666666666666,0.0525933333333333,0.0195333333333333,-0.02307
0.0227366666666667,0.0358433333333334,0.0496633333333334,0.00580333333333333,-0.0170333333333333
-0.00578999999999997,-0.00239333333333329,0.0441266666666667,-0.0023133333333333,-0.0300433333333333
-0.0100433333333333,0.00255666666666669,0.0270533333333333,-0.0175433333333333,-0.0544233333333333
0.0023,-0.01323,0.00153666666666668,-0.00985333333333336,-0.04451
-0.0408733333333334,-0.0357433333333333,-0.00916666666666667,-0.0326933333333333,-0.0479633333333334
-0.0432900000000001,-0.0381166666666666,-0.02035,-0.0278433333333334,-0.0237366666666667
-0.04399,-0.0349133333333333,-0.0164266666666666,-0.0191066666666667,-0.0317466666666666
-0.0340366666666666,-0.0462566666666667,-0.0384166666666666,-0.0324733333333334,-0.0344266666666667
-0.03975,-0.0400333333333333,-0.0316966666666667,-0.00247999999999994,-0.0348466666666666
-0.03068,-0.0359766666666667,-0.0508633333333333,-0.0506633333333333,-0.0371
-0.0240033333333333,-0.0355333333333333,-0.0734900000000002,-0.0624300000000001,-0.0414866666666667
-0.0867933333333337,-0.0781800000000003,-0.0635800000000001,-0.0365166666666667,-0.0281166666666667
-0.0432600000000001,-0.0434100000000001,-0.0647633333333336,-0.0628566666666668,-0.0438866666666667
-0.0725466666666669,-0.0573166666666668,-0.0666300000000002,-0.03937,-0.00788
-0.0534700000000002,-0.0572000000000001,-0.081706666666667,-0.0933333333333336,-0.0707166666666668
-0.0499800000000002,-0.0549100000000001,-0.0633466666666669,-0.0586800000000001,-0.0523366666666668
-0.0596400000000002,-0.0706300000000003,-0.0769833333333338,-0.0740333333333335,-0.0588366666666667
-0.0122033333333333,-0.0149366666666667,-0.0475433333333334,-0.0683333333333335,-0.0505433333333333
-0.03969,-0.0518766666666668,-0.0306066666666666,-0.0610500000000001,-0.0528233333333333
-0.0385133333333333,-0.03646,-0.0425600000000001,-0.0754233333333336,-0.0482033333333334
-0.0619966666666667,-0.05881,-0.0386666666666667,-0.0627566666666668,-0.0674466666666668
-0.0252133333333333,-0.0526800000000001,-0.0828533333333336,-0.0557900000000002,-0.0607666666666666
-0.0684266666666668,-0.0727200000000001,-0.0566933333333334,-0.05677,-0.03461
-0.0197033333333333,-0.0224033333333333,-0.0575433333333335,-0.03565,-0.0475500000000001
-0.0414433333333334,-0.0373966666666666,-0.0839166666666669,-0.0539900000000002,-0.0761033333333336
-0.0410933333333334,-0.0549166666666667,-0.0578633333333336,-0.0425600000000001,-0.0440633333333334
-0.0516433333333335,-0.0409500000000001,-0.0765833333333337,-0.0626566666666668,-0.0602933333333335
-0.0509266666666667,-0.0555966666666667,-0.0581066666666668,-0.0627200000000002,-0.0405333333333333
-0.0577966666666669,-0.0513633333333334,-0.0587233333333335,-0.0499200000000002,-0.0621500000000002
-0.0336766666666667,-0.0374033333333333,-0.0659900000000001,-0.0675633333333335,-0.00404000000000002
-0.0676900000000003,-0.04086,-0.0469633333333335,-0.0662133333333336,-0.0557833333333334
-0.0552833333333334,-0.0465200000000001,-0.0738566666666669,-0.0593700000000002,-0.0306833333333333
-0.0487933333333334,-0.0560833333333335,-0.0461866666666667,-0.0410033333333334,-0.0300333333333333
-0.0651000000000001,-0.0488566666666667,-0.0223766666666666,-0.0661666666666668,-0.0490500000000001
-0.0422000000000001,-0.0451666666666667,-0.0275433333333333,-0.0554566666666668,-0.02165
-0.0561500000000002,-0.0458000000000001,-0.02553,-0.0438066666666668,-0.0430866666666667
-0.0574166666666668,-0.0520200000000001,-0.0599333333333334,-0.0496733333333334,-0.0352866666666667
-0.0448300000000001,-0.0429,-0.01516,-0.0463933333333334,-0.0329766666666666
-0.0669333333333335,-0.0718100000000003,-0.0492233333333335,-0.0312099999999999,-0.0325966666666666
-0.0684133333333336,-0.0657166666666669,-0.0575266666666669,-0.0471933333333334,-0.0359233333333333
-0.0503466666666668,-0.0548133333333334,-0.0579666666666668,-0.0485766666666667,-0.0236
-0.075036666666667,-0.0658633333333335,-0.0726033333333337,-0.04243,-0.0207866666666666
-0.0550333333333335,-0.0556166666666669,-0.0726233333333336,-0.0388566666666667,-0.0110666666666667
-0.0488066666666667,-0.0642800000000002,-0.074966666666667,-0.0477433333333334,-0.0112433333333333
-0.0458566666666667,-0.0700766666666669,-0.0737100000000002,-0.0483233333333334,-0.0106866666666667
-0.0516266666666667,-0.073696666666667,-0.0790500000000003,-0.0526866666666669,-0.01324
-0.0634266666666668,-0.0595900000000001,-0.0782300000000004,-0.0497866666666667,-0.00653999999999998
-0.0675766666666669,-0.0576666666666668,-0.0638200000000003,-0.0590000000000002,-0.04379
-0.0490666666666666,-0.0492133333333334,-0.0652066666666669,-0.0498733333333334,-0.00755333333333335
-0.0945333333333335,-0.0698433333333334,-0.0737933333333337,-0.0561900000000001,-0.0234466666666666
-0.04634,-0.0325266666666666,-0.0552700000000002,-0.0432166666666667,-0.00717999999999998
-0.0813900000000003,-0.0622466666666667,-0.0682200000000002,-0.0549900000000002,-0.0176833333333334
-0.079956666666667,-0.0575866666666667,-0.0448300000000001,-0.0452133333333334,-0.03039
-0.0445200000000001,-0.0425866666666667,-0.0424133333333334,-0.0387733333333333,-0.0353666666666666
-0.0541233333333334,-0.0546966666666668,-0.0487400000000001,-0.0522433333333335,-0.0435566666666667
-0.05329,-0.0452033333333334,-0.03492,-0.0418300000000001,-0.0374666666666667
-0.0418433333333334,-0.0425033333333334,-0.0233333333333333,-0.0407533333333334,-0.0375400000000001
-0.03527,-0.0358666666666666,-0.0260233333333333,-0.0380866666666667,-0.0292433333333333
-0.0471333333333333,-0.0440166666666667,-0.0347466666666666,-0.03133,-0.0498466666666667
-0.0174333333333333,-0.0117133333333334,-0.0319166666666666,-0.0325133333333333,-0.0238533333333333
-0.0587366666666668,-0.0641900000000001,-0.0295333333333333,-0.00225000000000001,-0.02255
-0.0450866666666667,-0.0339433333333333,-0.00910333333333331,0.00461000000000001,-0.01753
-0.0350966666666667,-0.0199566666666667,-0.0202466666666666,-0.0028633333333333,-0.00721333333333334
-0.0296266666666666,-0.0279166666666667,0.00789666666666665,0.0267366666666666,0.0159566666666667
-0.0284733333333333,-0.0163733333333333,0.00439333333333333,0.01206,0.00106999999999999
-0.0339766666666666,-0.03283,0.01406,0.0379166666666667,0.02379
-0.0290966666666666,-0.0382833333333334,0.0347233333333333,0.04223,0.0171866666666666
-0.00334333333333334,-0.0121966666666667,0.0229033333333333,0.0469766666666667,0.0254066666666666
-0.0350533333333333,-0.0345033333333333,0.00647999999999999,0.0315666666666666,0.0143866666666666
-0.04469,-0.05539,-0.00688666666666668,0.0561133333333335,0.01315
-0.0534700000000001,-0.05122,0.00687999999999999,0.0783100000000003,0.04452
-0.00431333333333332,-0.02221,0.00530666666666663,0.0742900000000002,0.0778566666666668
0.0266066666666667,-0.0189066666666666,0.0242233333333333,0.101853333333334,0.112886666666667
0.0868933333333336,-0.0112033333333333,0.0646066666666667,0.102113333333334,0.14125
0.11043,0.07281,0.0333066666666666,0.121106666666667,0.107356666666667
0.1047,0.0922433333333334,0.0401866666666667,0.0512233333333334,0.115426666666667
0.0993800000000003,0.0802766666666669,0.0161866666666667,0.0334166666666666,0.0903733333333334
0.0938466666666668,0.0969766666666669,0.0126266666666667,-0.00167999999999999,0.03732
0.0648633333333335,0.0477433333333334,-0.0255533333333333,-0.02069,0.00117666666666666
0.0835266666666669,0.15234,-0.03825,-0.02471,0.00783333333333333
0.0796533333333336,0.0274666666666667,-0.0366666666666667,-0.0405433333333333,-0.00822
0.0446666666666667,0.03594,-0.0177766666666667,-0.05119,-0.0119433333333334
0.0759733333333335,0.0653033333333334,0.0124133333333333,-0.0494366666666667,-0.0130766666666667
-0.00329666666666668,0.0530633333333333,0.02327,-0.0375033333333333,-0.0173866666666667
-0.01026,0.0094,0.00148666666666667,-0.0818566666666668,-0.03434
-0.0434033333333333,0.0645466666666667,0.0386833333333333,-0.0707600000000003,-0.0300533333333333
-0.0544700000000001,-0.0034866666666667,-0.00588,-0.0329,-0.0733700000000001
-0.0512466666666667,0.0556433333333334,0.16211,-0.0215166666666667,-0.0383733333333333
-0.0326166666666667,-0.0137633333333333,0.0937866666666667,-0.000973333333333347,-0.0442400000000001
-0.0759100000000003,-0.04891,0.01497,0.00561,-0.0394266666666667
-0.0297666666666666,-0.0286466666666666,0.0219700000000001,0.0243833333333334,-0.0450366666666667
-0.0170533333333333,-0.04725,0.0473733333333333,0.000320000000000004,-0.0245433333333332
