"h=3","h=6","h=12","h=18","h=24"
0.0431766666666666,0.03118,-0.01575,0.03483,0.0490033333333333
0.0516300000000001,0.0153,-0.01147,0.0513766666666666,0.000746666666666694
0.0473800000000001,0.0339166666666666,-0.0254166666666667,0.0737199999999999,0.16672
0.0777266666666667,0.0841366666666668,0.0639633333333333,0.0974933333333333,0.04506
0.0887900000000001,0.0554833333333333,0.02429,0.00912000000000003,0.0760433333333333
0.0685866666666668,0.0407433333333333,0.0323166666666667,0.0178133333333333,0.0237966666666667
0.0565566666666667,0.0461766666666666,0.0503533333333334,0.00738333333333333,0.0892433333333334
0.0770566666666669,0.0609133333333335,0.04014,0.01321,0.05027
0.05647,0.0488366666666667,0.0537033333333334,0.00206333333333336,0.0307133333333334
0.0737500000000001,0.0712866666666668,0.0662633333333335,0.0339133333333333,0.0641933333333335
0.0944733333333336,0.101906666666667,0.0927600000000004,0.0461433333333334,0.0461333333333334
0.10986,0.0990000000000004,0.103346666666667,0.0709966666666669,0.0693100000000001
0.0817666666666668,0.103,0.107856666666667,0.0613999999999999,0.0607233333333334
0.111486666666667,0.107953333333334,0.10224,0.0968133333333337,0.0976800000000003
0.104933333333334,0.102896666666667,0.115810000000001,0.110043333333334,0.129946666666667
0.135920000000001,0.110746666666667,0.0969800000000004,0.0800466666666668,0.107006666666667
0.120080000000001,0.117333333333334,0.0840233333333335,0.0768966666666669,0.109330000000001
0.115203333333334,0.112500000000001,0.0794300000000003,0.0925533333333336,0.10423
0.123796666666667,0.121800000000001,0.0890500000000004,0.0925000000000003,0.126253333333334
0.119616666666667,0.129280000000001,0.0578166666666667,0.0584199999999999,0.0975700000000003
0.0775833333333334,0.0791933333333335,0.0429933333333333,0.04182,0.0704900000000001
0.0669300000000001,0.0816233333333335,0.03811,0.0262866666666667,0.0441366666666667
0.0654266666666668,0.0691966666666668,0.01244,0.0169333333333334,0.0319366666666667
0.0516066666666666,0.0576833333333333,0.0340866666666667,0.0381466666666667,0.0416366666666667
0.0569566666666667,0.0584433333333334,0.0445533333333334,0.0454333333333333,0.06722
0.0552300000000001,0.0645433333333335,0.0619866666666667,0.04677,0.0555666666666667
0.0492733333333333,0.0696800000000001,0.0458766666666667,0.0379366666666667,0.0477133333333333
0.0157766666666667,0.0326266666666666,0.0425,0.00113666666666669,-0.01161
0.00688000000000003,0.03178,0.01022,-0.00139666666666663,-0.00568333333333329
-0.0127933333333333,-0.00709666666666661,-0.0396999999999999,-0.0486933333333333,-0.0339833333333332
-0.0274566666666667,-0.0201233333333333,-0.02298,-0.0386533333333334,-0.0414266666666667
-0.0436766666666668,-0.03639,-0.0404033333333333,-0.00842333333333334,-0.0290266666666667
-0.0630100000000002,-0.0330033333333333,-0.02282,-0.00183999999999999,-0.0412366666666667
-0.0451433333333334,-0.0341366666666667,0.00145666666666668,-0.0282966666666667,-0.0386266666666666
-0.0299766666666666,-0.0247966666666666,-0.0144966666666667,0.0101833333333334,0.00142666666666669
-0.00279333333333337,-0.00199333333333336,-0.0034366666666667,0.0368566666666666,0.00915666666666663
-0.000963333333333289,-0.0135266666666666,0.00219666666666673,0.0480633333333333,0.0278500000000001
-0.0182033333333333,-0.0482800000000002,-0.03508,-0.00319666666666669,-0.0111266666666666
-0.0165533333333333,0.00359666666666667,-0.0360666666666667,-0.00275333333333339,0.0153033333333334
-0.0647200000000002,-0.0636600000000002,-0.01751,-0.00559333333333334,0.00169333333333334
-0.0288866666666667,-0.0382033333333334,-0.03849,-0.0207433333333333,-0.01743
-0.0668100000000002,-0.0555000000000001,-0.0502833333333334,-0.02063,-0.0145899999999999
-0.0619900000000001,-0.0560800000000001,-0.0869033333333335,-0.0778566666666668,-0.0767833333333336
-0.0582166666666668,-0.0603033333333334,-0.0508233333333334,-0.0492533333333333,-0.0482366666666667
-0.0486400000000001,-0.0620966666666666,-0.0484066666666667,-0.0154233333333333,-0.01995
-0.00131666666666668,-0.00119333333333333,0.00716666666666669,0.00475333333333336,-0.0128833333333333
-0.04669,-0.0525,-0.00771333333333335,-0.0443199999999999,-0.0373666666666667
-0.04694,-0.0495366666666667,-0.0489100000000001,-0.0648633333333334,-0.0539900000000001
-0.0695166666666667,-0.0845866666666669,-0.0472333333333333,-0.0855966666666669,-0.07082
-0.0207166666666667,-0.0509033333333333,-0.05319,-0.03348,-0.0382866666666667
-0.0746233333333334,-0.07691,-0.0599899999999999,-0.0463333333333334,-0.0282333333333333
-0.0217066666666666,-0.02236,-0.0333133333333333,-0.0309866666666666,-0.0337833333333333
-0.0640233333333334,-0.0689966666666667,-0.0811766666666668,-0.0616366666666667,-0.0547066666666667
-0.0608566666666668,-0.0646933333333334,-0.0535966666666668,-0.0674900000000001,-0.0701766666666669
-0.0565100000000001,-0.0738866666666669,-0.0732733333333335,-0.085246666666667,-0.0776433333333336
-0.0859133333333336,-0.0833000000000002,-0.0738866666666669,-0.0820500000000003,-0.086916666666667
-0.0879066666666669,-0.0919533333333337,-0.079726666666667,-0.0833566666666671,-0.0935900000000005
-0.0691333333333335,-0.079076666666667,-0.0782400000000003,-0.0990766666666673,-0.0982166666666672
-0.0874866666666671,-0.0709300000000002,-0.0568200000000001,-0.0592033333333335,-0.068006666666667
-0.0717000000000001,-0.0752966666666668,-0.10392,-0.0771866666666669,-0.0834733333333336
-0.0802666666666669,-0.0764900000000002,-0.0615466666666668,-0.0600733333333334,-0.0712033333333335
-0.0771233333333337,-0.0650166666666668,-0.0485166666666668,-0.0790966666666669,-0.0896433333333337
-0.0593600000000001,-0.0732533333333336,-0.0581966666666669,-0.0786633333333336,-0.079856666666667
-0.071226666666667,-0.0669000000000002,-0.0515833333333334,-0.0854266666666671,-0.0951100000000005
-0.0632733333333335,-0.0708933333333336,-0.0723233333333335,-0.0684033333333336,-0.0791300000000004
-0.0560633333333335,-0.0632166666666669,-0.0519133333333334,-0.0812033333333338,-0.0770333333333337
-0.0786000000000003,-0.085966666666667,-0.0610966666666668,-0.078146666666667,-0.0766033333333336
-0.0843100000000004,-0.0870366666666671,-0.0793700000000003,-0.0847833333333337,-0.104700000000001
-0.0657966666666669,-0.0689566666666668,-0.0690800000000002,-0.0754900000000002,-0.0756266666666669
-0.0933433333333337,-0.0965400000000004,-0.0915500000000004,-0.0950666666666671,-0.0968433333333339
-0.0643266666666669,-0.0795700000000003,-0.084246666666667,-0.087766666666667,-0.095626666666667
-0.0947333333333338,-0.085656666666667,-0.0867400000000003,-0.0775266666666669,-0.0832900000000003
-0.0682500000000001,-0.0840900000000003,-0.0843900000000004,-0.0916133333333337,-0.0911100000000004
-0.0558633333333334,-0.0884400000000004,-0.0896000000000005,-0.0981700000000005,-0.0891600000000004
-0.0773433333333335,-0.0836466666666671,-0.100840000000001,-0.0873133333333336,-0.0752966666666669
-0.0716333333333335,-0.0683166666666669,-0.0889333333333338,-0.0898733333333338,-0.0928333333333338
