"h=3","h=6","h=12","h=18","h=24"
0.03862,0.0327066666666666,-0.0165433333333333,0.0319333333333333,0.0331699999999999
0.0525633333333334,0.0423633333333334,-0.000610000000000015,0.0140233333333333,0.00478000000000002
0.0402033333333333,0.0601633333333334,-0.01204,-0.00970333333333334,-0.00371666666666666
0.0862433333333335,0.0982833333333335,0.0610733333333333,0.0448399999999999,0.0494833333333333
0.0835766666666668,0.0700266666666668,0.02921,-0.01361,-0.00929666666666663
0.0733500000000001,0.0588566666666667,0.05049,-0.00541333333333331,0.00193999999999998
0.0606933333333336,0.05762,0.0623466666666667,0.00553333333333335,0.0239533333333333
0.0816500000000003,0.0634133333333335,0.05615,0.00930666666666667,0.0226966666666667
0.05773,0.0514133333333334,0.0563666666666667,0.00458000000000003,0.0182466666666667
0.0874333333333336,0.0673133333333336,0.05563,0.0343966666666666,0.03244
0.0831133333333336,0.0772200000000001,0.0964333333333336,0.0553666666666667,0.03542
0.108116666666667,0.10005,0.102326666666667,0.0818833333333334,0.0748500000000001
0.0926400000000003,0.0860433333333335,0.10367,0.0756466666666668,0.04997
0.110543333333334,0.0970900000000004,0.0944366666666671,0.092366666666667,0.0869133333333336
0.111103333333334,0.109183333333334,0.115663333333334,0.118786666666667,0.131883333333334
0.13904,0.117086666666667,0.0927600000000003,0.0877500000000002,0.108026666666667
0.133000000000001,0.123520000000001,0.0831133333333335,0.0783866666666669,0.108200000000001
0.111926666666667,0.121723333333334,0.0804633333333335,0.0854233333333336,0.114140000000001
0.130506666666667,0.125796666666667,0.0835600000000002,0.0920900000000003,0.138450000000001
0.116063333333334,0.126806666666667,0.06449,0.0515166666666666,0.106
0.090926666666667,0.0800700000000001,0.04851,0.0456733333333333,0.0720533333333333
0.0796433333333336,0.0909766666666669,0.0313333333333333,0.0170533333333333,0.0475766666666667
0.0733500000000001,0.0649933333333333,0.0190233333333334,0.00771666666666669,0.0296533333333334
0.0561000000000001,0.0460733333333334,0.0350266666666667,0.0411966666666667,0.05455
0.0540966666666667,0.0593433333333333,0.0476633333333334,0.0470166666666667,0.0767166666666668
0.05705,0.0601366666666666,0.0564033333333333,0.03745,0.06786
0.0548733333333333,0.0635799999999999,0.05652,0.0258666666666666,0.05546
0.0251433333333333,0.0336,0.0356733333333333,0.00353000000000001,-0.00322999999999998
0.00647000000000005,0.0265033333333334,0.0219733333333333,-0.0202166666666667,-0.00539999999999996
-0.0228433333333333,-0.0157133333333332,-0.0178933333333332,-0.0448799999999999,-0.0495066666666665
-0.0420866666666666,-0.02109,-0.0246166666666667,-0.0497266666666667,-0.0472200000000001
-0.0340666666666666,-0.0205433333333333,-0.0379066666666667,-0.00229999999999997,-0.0362633333333334
-0.0588866666666668,-0.0529100000000001,-0.0111666666666667,-0.00663999999999995,-0.0361733333333332
-0.04599,-0.0374,-0.00751000000000003,-0.0393866666666667,-0.0384166666666667
-0.0399800000000001,-0.0308466666666666,-0.0112433333333333,-0.00165999999999998,-0.00106999999999998
-0.0121566666666667,-0.01096,-0.00307333333333338,0.0304,0.01766
-0.0090066666666666,-0.00750666666666661,0.01018,0.0531933333333334,0.0314000000000001
-0.00682999999999998,-0.01579,-0.03651,-0.0130766666666667,-0.01463
-0.00268999999999998,-0.0167066666666667,-0.03531,0.00805333333333332,0.01543
-0.0654866666666669,-0.0573100000000001,-0.0313066666666667,-0.00788666666666667,-0.00342666666666664
-0.0223066666666667,-0.0276766666666667,-0.0397866666666667,-0.0218333333333333,-0.0244733333333334
-0.0704566666666668,-0.0459333333333334,-0.0387866666666667,-0.0276533333333333,-0.0212266666666666
-0.0492866666666667,-0.0585433333333334,-0.0712233333333334,-0.0640033333333333,-0.0655733333333335
-0.0509933333333334,-0.0514833333333334,-0.0578566666666667,-0.0418466666666667,-0.0442266666666667
-0.0445633333333333,-0.0589000000000001,-0.0420800000000001,-0.0281066666666667,-0.01506
0.00493666666666666,-0.000286666666666653,-0.00260333333333334,-0.0134333333333333,-0.0117066666666667
-0.0368766666666666,-0.0340733333333333,-0.00763666666666666,-0.0397866666666667,-0.0248266666666667
-0.0265766666666666,-0.0320233333333333,-0.0449233333333333,-0.0688333333333334,-0.0562966666666668
-0.0718433333333333,-0.0720700000000001,-0.0524666666666666,-0.0854900000000002,-0.0758100000000001
-0.0263433333333334,-0.0357466666666667,-0.0568433333333333,-0.0280833333333334,-0.0233566666666667
-0.0772900000000002,-0.0722966666666668,-0.0562866666666666,-0.0453499999999999,-0.02395
-0.0134233333333333,-0.0207466666666667,-0.0317966666666667,-0.0251033333333333,-0.0273133333333333
-0.0349166666666666,-0.0483433333333333,-0.0701166666666666,-0.06049,-0.0658200000000001
-0.0616566666666668,-0.0609866666666668,-0.0449466666666667,-0.0645933333333334,-0.0803700000000004
-0.03917,-0.0600900000000001,-0.0756633333333334,-0.0888933333333337,-0.0840133333333336
-0.0727000000000001,-0.0737133333333335,-0.0737733333333335,-0.091966666666667,-0.0821266666666669
-0.0679933333333336,-0.0806300000000004,-0.0721666666666668,-0.0927200000000005,-0.102606666666667
-0.0513700000000001,-0.0630066666666668,-0.0740333333333336,-0.10379,-0.0933633333333338
-0.0837500000000003,-0.0663933333333334,-0.0555166666666668,-0.0559500000000001,-0.0782800000000003
-0.0573433333333334,-0.0745733333333335,-0.105023333333334,-0.0722966666666669,-0.0866300000000004
-0.0679700000000002,-0.0722400000000002,-0.0566666666666667,-0.0647866666666668,-0.0768700000000002
-0.0708500000000002,-0.0631333333333335,-0.0484433333333333,-0.080816666666667,-0.0923166666666671
-0.0546400000000001,-0.0543266666666667,-0.0494666666666667,-0.0806700000000004,-0.0768100000000003
-0.0575033333333334,-0.0630533333333335,-0.0535300000000001,-0.0766533333333337,-0.0952866666666671
-0.074356666666667,-0.0696033333333335,-0.0796733333333335,-0.0757300000000003,-0.0790733333333337
-0.0543466666666668,-0.0530433333333334,-0.0486600000000001,-0.0712066666666669,-0.0762800000000004
-0.0724100000000002,-0.0859766666666671,-0.0703500000000002,-0.083686666666667,-0.073866666666667
-0.0748833333333336,-0.0874733333333337,-0.0788966666666669,-0.0984700000000005,-0.103476666666667
-0.0650433333333336,-0.0705000000000002,-0.0766866666666669,-0.0834000000000003,-0.0815100000000002
-0.0900800000000003,-0.0948133333333337,-0.0923500000000004,-0.0972300000000005,-0.101153333333334
-0.0685833333333334,-0.0694666666666669,-0.088036666666667,-0.100583333333334,-0.0879833333333336
-0.0761666666666668,-0.0822100000000003,-0.0917333333333337,-0.082966666666667,-0.0896133333333336
-0.0718466666666667,-0.0829700000000003,-0.0756466666666668,-0.0805433333333335,-0.0986933333333338
-0.0641266666666668,-0.0904633333333337,-0.0918866666666671,-0.1,-0.0884133333333337
-0.0747633333333334,-0.0759966666666669,-0.0906800000000005,-0.0948300000000005,-0.0846533333333337
-0.0690800000000003,-0.0690900000000002,-0.0745733333333336,-0.103953333333334,-0.0955566666666671
-0.0644366666666668,-0.0605200000000001,-0.0684266666666669,-0.0852666666666671,-0.0770466666666669
-0.0890233333333337,-0.0781166666666668,-0.0810300000000004,-0.0798633333333336,-0.0597466666666667
-0.0619833333333334,-0.0415566666666666,-0.0513333333333335,-0.0587800000000002,-0.0430066666666667
-0.0755200000000001,-0.05573,-0.0678966666666668,-0.0809700000000004,-0.0682200000000002
-0.0871266666666669,-0.0646966666666667,-0.0591700000000003,-0.0670133333333336,-0.0582700000000001
-0.0469200000000001,-0.0482933333333334,-0.0512233333333334,-0.0717900000000004,-0.0542866666666667
-0.0728200000000001,-0.0620866666666668,-0.0688700000000002,-0.0877533333333338,-0.0765366666666669
-0.0700366666666667,-0.0531866666666668,-0.0513466666666668,-0.0700500000000003,-0.0574166666666669
-0.0506133333333335,-0.0487133333333334,-0.0427066666666668,-0.0576300000000002,-0.0650200000000003
-0.0416266666666667,-0.0651200000000001,-0.0527333333333334,-0.0794766666666669,-0.0826433333333337
-0.0543033333333333,-0.0618133333333334,-0.0580433333333334,-0.0797133333333336,-0.0771366666666669
-0.03118,-0.0463266666666668,-0.0620766666666668,-0.0814933333333336,-0.0676133333333335
-0.0678233333333334,-0.0823300000000002,-0.0522933333333334,-0.0702433333333336,-0.086256666666667
-0.0389533333333333,-0.0455866666666667,-0.0249799999999999,-0.0550533333333334,-0.0524733333333334
-0.0344166666666667,-0.0301933333333333,-0.04504,-0.0589466666666668,-0.0320666666666666
-0.0198533333333333,-0.02011,0.00500999999999999,-0.02214,-0.0277
-0.0117533333333333,-0.0208766666666666,-0.0121066666666667,-0.05175,-0.04561
-0.0131133333333333,-0.0345666666666666,0.00227666666666665,-0.02637,-0.01857
-0.0207833333333333,-0.02947,-0.0187733333333333,-0.0240133333333333,-0.0394166666666667
-0.000993333333333366,-0.0231233333333333,-0.0312166666666667,-0.0494333333333334,-0.05399
-0.0419866666666667,-0.03868,-0.04978,-0.0720533333333335,-0.0757866666666668
-0.0578566666666667,-0.0623833333333333,-0.0520633333333333,-0.06395,-0.088746666666667
-0.0539233333333334,-0.0603166666666668,-0.0434833333333333,-0.05881,-0.0522099999999999
-0.00136333333333334,-0.0278466666666666,-0.0200433333333333,0.03922,0.05444
0.0263366666666667,-0.00824333333333333,0.00234666666666665,0.0323266666666667,0.0417933333333334
0.0871733333333335,-0.0109366666666666,0.0515966666666667,0.105176666666667,0.13268
0.11542,0.0362733333333334,0.0462166666666667,0.08302,0.0680500000000001
0.122023333333334,0.0827466666666667,0.0273933333333334,-0.00548000000000001,0.0475566666666667
0.0774466666666668,0.0635966666666667,0.0643833333333334,0.000560000000000011,0.02136
0.0642333333333333,0.0782633333333335,0.0147700000000001,-0.04836,-0.0319966666666667
0.0407,0.0208266666666666,-0.0371533333333334,-0.0383933333333334,-0.0468900000000001
0.0576033333333334,0.0949333333333335,-0.0595133333333334,-0.0560200000000001,-0.0517666666666667
0.0574766666666667,0.00347666666666666,-0.0328433333333333,-0.0628500000000001,-0.0619600000000001
0.0198233333333333,0.000906666666666658,-0.03833,-0.0793533333333334,-0.0730966666666668
0.04175,-0.00411666666666669,-0.0215533333333334,-0.0532666666666667,-0.0721933333333335
-0.0111033333333333,-0.00927333333333335,-0.01068,-0.0633233333333334,-0.0630533333333335
-0.0340866666666667,-0.0294333333333333,-0.0261099999999999,-0.0890733333333336,-0.0799633333333336
-0.0544433333333334,-0.00850000000000001,-0.01814,-0.0757800000000002,-0.0723400000000002
-0.0657866666666668,-0.0426300000000001,-0.0454333333333334,-0.0461,-0.0863300000000004
-0.05475,0.0815599999999999,0.13094,-0.0571266666666667,-0.0702133333333334
-0.0535533333333334,0.0139066666666666,0.0397966666666667,-0.0501766666666667,-0.04894
-0.0742900000000003,-0.0572066666666666,-0.0357466666666667,-0.0738466666666667,-0.074156666666667
-0.0540633333333334,-0.03019,-0.0283433333333333,-0.0490000000000002,-0.087466666666667
-0.0210233333333333,-0.0571599999999999,-0.00491000000000001,-0.0667566666666667,-0.0537266666666666
