"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
"1",-3.9,-3.9,-3.9,2.6,2.6,2.6,-0.6,-0.6,-0.6,6.1,6.1,6.1,-0.0241469840069302,-0.0241469840069302,-0.0241469840069302,0.0165781119553103,0.0165781119553103,0.0165781119553103,0.0802300090968195,0.0802300090968195,0.0802300090968195,0.00923455404286449,0.00923455404286449,0.00923455404286449,-0.0999999999999996,-0.0999999999999996,-0.0999999999999996,85,85,85,-57,-57,-57,-0.081449126410515,-0.081449126410515,-0.081449126410515,0.0368384113489908,0.0368384113489908,0.0368384113489908,-0.066441366936929,-0.066441366936929,-0.066441366936929,-0.0272552123830891,-0.0272552123830891,-0.0272552123830891,0.0417,0.0417,0.0417,0,0,0,-0.0966661122154608,-0.0966661122154608,-0.0966661122154608,-0.049064969135971,-0.049064969135971,-0.049064969135971,-0.23,-0.23,-0.23,8.89,8.89,8.89
"2",-3.6,-3.6,-3.6,1.9,1.9,1.9,0,0,0,5.4,5.4,5.4,0.00311386997897012,0.00311386997897012,0.00311386997897012,-0.0139920256727302,-0.0139920256727302,-0.0139920256727302,-0.0310170493583,-0.0310170493583,-0.0310170493583,0.00959486392360834,0.00959486392360834,0.00959486392360834,0.0999999999999996,0.0999999999999996,0.0999999999999996,-116,-116,-116,48,48,48,0.0130316986505408,0.0130316986505408,0.0130316986505408,0.0293784672926174,0.0293784672926174,0.0293784672926174,0.108773049878955,0.108773049878955,0.108773049878955,0.0880009787379112,0.0880009787379112,0.0880009787379112,0.0411,0.0411,0.0411,0,0,0,-0.00298953884836584,-0.00298953884836584,-0.00298953884836584,-0.0139651666198075,-0.0139651666198075,-0.0139651666198075,-0.0899999999999999,-0.0899999999999999,-0.0899999999999999,8.95,8.95,8.95
"3",0.1,0.1,0.1,1.5,1.5,1.5,0.8,0.8,0.8,4.9,4.9,4.9,0.000587495338999933,0.000587495338999933,0.000587495338999933,-0.0052470908231399,-0.0052470908231399,-0.0052470908231399,0.0264073621424501,0.0264073621424501,0.0264073621424501,0.00553997330870969,0.00553997330870969,0.00553997330870969,0,0,0,220,220,220,-34,-34,-34,0.0257877561401019,0.0257877561401019,0.0257877561401019,-0.0347693159274938,-0.0347693159274938,-0.0347693159274938,0.0125009568199639,0.0125009568199639,0.0125009568199639,-0.0089260849102093,-0.0089260849102093,-0.0089260849102093,0.0666,0.0666,0.0666,0,0,0,-0.0617480070684473,-0.0617480070684473,-0.0617480070684473,-0.0463638997966243,-0.0463638997966243,-0.0463638997966243,-0.120000000000001,-0.120000000000001,-0.120000000000001,8.96,8.96,8.96
"4",0.9,0.9,0.9,-4.9,-4.9,-4.9,1,1,1,5.1,5.1,5.1,-0.02504337329934,-0.02504337329934,-0.02504337329934,-0.0389377675047902,-0.0389377675047902,-0.0389377675047902,0.0137654037411101,0.0137654037411101,0.0137654037411101,0.00446049214498304,0.00446049214498304,0.00446049214498304,0.1,0.1,0.1,251,251,251,-8,-8,-8,0.0200921243517271,0.0200921243517271,0.0200921243517271,-0.0350035735733334,-0.0350035735733334,-0.0350035735733334,-0.02059302944261,-0.02059302944261,-0.02059302944261,-0.00523684678881509,-0.00523684678881509,-0.00523684678881509,0.0481,0.0481,0.0481,0,0,0,0.111393237557613,0.111393237557613,0.111393237557613,0.0285389930716766,0.0285389930716766,0.0285389930716766,-0.0899999999999999,-0.0899999999999999,-0.0899999999999999,8.74,8.74,8.74
"5",-0.0333317309689849,0.628634623819787,0.704697107149197,3.31895021821126,-1.70012209498647,0.28117187677521,0.446441881791887,-0.724467148224832,-0.0219747335670552,4.43345929985896,-0.238018685670185,0.104559385811225,0.0141481313525293,-0.00467789632759507,-0.00628142806885431,0.10877866176258,-0.00182070836685622,0.000210891027555758,0.00214389083764768,-0.0363663146675876,0.00308500866336039,0.00378503555827514,-6.45115145145463e-07,0.00179141082285424,-0.0193842266841745,0.0435559619931759,-0.0241717353090014,-954.085900446646,4.28935385752609,7.79654658911897,-5.8572661599916,12.450345370807,-12.5930792108154,-0.166461368641562,-0.0041282126059029,0.000410821355914572,-0.152305565372189,0.00260483591697781,-0.00106298693103138,-0.0116177259694839,0.00032603209078152,-0.0615406189515286,-0.0137880213930015,-0.0855130779946575,0.000238283974887049,0.101905364088626,0.00988183021009637,-0.000187194298722775,0,0,0,0.437946761405478,-0.00357949086988291,-0.00173421515497922,0.0923457992677027,-0.00302520922193492,-0.00422583266247767,-0.0192010338505373,0.289339585077062,-0.000138551226525428,8.88912615012017,0.118541779273057,-0.0176679293932244
"6",-0.162593809435275,0.0925572212997213,-0.829963411864447,-3.13264436911542,1.04448357821664,-0.211839209101218,-0.840827967528392,0.00162407991689142,0.239203887611501,3.0497900705888,-2.05170632471379,0.00191625412499012,0.0445650629417311,-9.55665125003596e-05,0.000373773474039382,-0.0918430187337968,0.0283622710671451,-2.74323979681082e-05,-0.138628283750168,-0.000437229293327002,0.000578003823244843,0.0146704311986748,0.00509911098815491,6.03634978333101e-07,0.285309611160475,0.00774114415795502,0.00694924468156986,679.062730465011,-306.37482701821,0.312096553198999,3.90902520813694,46.7556861561495,0.335288635713536,-0.224018478536724,0.0240778589534599,-6.65318448511861e-05,-0.14897700414061,0.0292703766427307,-0.000223682316641891,-0.045095612279841,-0.0249181046593851,-0.0131548724981898,-0.0547374774579521,-0.00680194881879214,0.00899871581397513,0.0919150062070056,-0.0204873165830623,0.00177231037605664,0,0,0,0.35329867748361,-0.121811925533499,0.000123627046869888,-0.0464325965218331,0.0358006427706673,-0.00316840556494514,-0.0685174092566473,-0.0343958882206581,0.0729132974773061,9.00770926898621,0.17464421616934,-0.0223534851555498
"7",-0.359903221697009,0.436811153980455,-0.376907932283446,2.71325390342366,-0.67367568812568,-0.939578215297978,-0.641911897533523,-0.129255486179837,0.171167383713361,1.74917377513944,-3.14560480207085,-0.00356897306858172,-0.00225834020877558,-2.1993062347933e-05,0.00122306240809341,0.0522024527786039,-0.055225027524997,-0.000251525134126983,-0.108625549823184,0.00183650340093769,-7.46924180635203e-05,0.0149817028479426,0.00184923756683303,-0.0045761910050658,0.270877592063501,-0.0681287181479074,-0.00274887391559408,343.343467427136,-146.344714150535,0.00124672339956602,-1.14547001466037,11.7472578236303,-0.601787808969938,0.0840812572651393,-5.04395125514727e-06,-0.00691883251400575,0.0949786268074367,-0.00382076828810381,0.00178430657754181,0.0353070394744975,-0.0156470135327162,0.0100910101155511,-0.00487436827989936,-0.000229510632748462,-0.00161686709246641,0.0766518269963739,0.00721284507651246,-0.0323646720728864,0,0,0,0.00502838858075993,0.0505825054799737,-1.41461924664289e-06,-0.0530886531920418,-0.000346017305562722,0.0311497704169546,0.0133896857209616,0.0442863708370963,-0.0576760565580579,9.09752680127249,0.0671781300647012,0.0252950686628131
"8",-0.0146680504095604,2.4049150084003,0.00975304200925604,-4.5771754928353,-0.633839598174935,-0.788984908989766,-1.90011058099826,-0.301793336793071,0.00190391779132821,0.494268702567097,-4.07287464089478,0.37860593832768,-0.0281728766230041,0.0134848640133269,0.0023179092285675,-0.0256047720118893,0.0409706723876636,0.0036577330452056,0.0343264045097348,4.09245880724739e-05,-0.00727892143272774,0.0169406456715298,-0.00259431686264717,0.000760410012811178,-0.12005098086707,0.0197043622541969,0.000346618612872631,-562.267106056131,347.154876396008,-40.8877703398768,-2.00318467918926,-31.8030201018785,5.80620478106778,0.130357201644549,-0.128200154607222,-0.000715113265192696,0.0696628890109562,-0.0948553525613447,0.000575835915032387,0.0692020135327244,0.00195212905078168,-0.0239516023147586,0.0724347689818522,-0.00168950251167687,-0.0125384220251412,0.0652453043289235,-0.0396852434543612,0.0114399391254377,0,0,0,0.0959865067949389,-0.261223044942654,0.0768372358832375,-0.00304423095839308,0.00507337402134327,0.000567681877935669,0.307743500230843,-0.00579571175885589,0.00805221152801349,9.18179648233541,-0.0574593028883704,0.00566282055296214
"9",0.682915529410086,-1.88627273323789,0.303357203827806,3.57172772257029,-1.44369532729877,0.471967604728477,-2.04896385625828,-0.0393761572772698,-0.0116599864644553,-6.26106961980115,-0.0701963181102946,0.0312659379114405,0.00584304362959893,-0.000458857015090632,-0.00134273561359837,0.0175743001073551,0.00458487058478345,-0.00992093575786835,-0.0133604250138637,2.54275105033381e-05,0.000932590056780045,0.0146796716986313,-0.00705271680108549,0.00079327841797327,-0.192815311914643,-0.00539429592965891,-0.00179039215569724,-130.533204543339,-363.432860218923,68.9660647622617,-87.7387603931194,-4.63021062797289,0.368971021092292,-0.0490172460721469,-0.0518339050659105,0.0674288555246074,-0.0403960289022221,-0.0192684500774701,-0.00201209781657488,0.039547677435467,-0.000611375530250176,-0.0416849828400458,0.0526082648050887,-0.0105312114232509,-0.017552496532771,0.0588209652360314,-0.027530716541395,0.00870975130536364,0,0,0,-0.263681658201467,0.0795504645112725,0.0198281423989184,0.00748021870994883,-0.0308300215412491,0.0107488030704823,0.621142514848447,-0.0561787151476191,0.0150362002991718,9.20793570571542,-0.0862651900436966,-0.0616705156717186
"10",0.106064944556924,2.132219846333,0.0617152091100744,-3.21201158004989,0.51431037270636,0.697701207343536,-1.33986597262588,0.0408642390270125,-0.100998266401129,-1.09812693155227,-4.82744218686237,0.725569118414638,0.0361147055340003,0.00253131998921468,0.000542890929984788,-0.00762678310988082,-0.0265998971055531,0.0157830834804539,0.0433415784661982,-0.048432295717046,0.00747733657259868,0.0134122743475645,-0.00344985956829425,-0.00172493228006413,0.610304506566042,4.11992371788053e-05,-0.0103457058032214,330.664368655142,100.927760148266,-236.592128803407,108.775956603207,3.86399495813447,0.36004843865879,-0.0581991426301383,-0.00941445603214222,0.0902510675276995,0.00142060119140856,0.07369586450327,-0.0291387984415149,-0.00512282901201262,0.0151989190942414,0.00234933220500876,0.0252743254101327,0.00903015590699094,0.00637454298162416,0.0516300260043432,-0.00527901061180646,0.0169489846074632,0.62,0.62,0.62,-0.202729308662658,0.0280176562125555,0.00587025721284086,0.00725515614045823,0.00502028503111158,0.00531661903046958,0.00795733860643905,0.0226168289478228,-0.0105741675542621,9.22479625905945,-0.0401747366675723,-0.034621522391881
"11",-2.44652635648884,0.607065330140851,-0.460538973652008,2.06930528986826,-2.88845773095623,-0.380847558912035,-2.08049771378468,-0.431578075619219,0.0120757894039059,-8.54800741174166,-1.28486394777383,-0.0671286404845105,-0.0334609663942334,-0.00541764280888089,0.000834799000404491,0.00134359096527087,0.00044669649350074,0.00207681011132844,0.0503434417995792,-0.018594503586348,-0.0130845526386018,0.015595223525715,0.00253598927678823,-0.0023648251010772,-0.260076457282664,-0.0395058000726408,-0.000417742644695517,-14.8883974565019,-44.5757739772122,-151.535828566286,-5.33120768734564,0.490164296225461,-0.158956608879839,0.02076100899897,0.102258222836986,-0.0269584020965175,0.11138304359591,-0.0295054507706914,0.0260113691859656,-0.00732427441910239,0.0954010876532499,0.00453628386891143,0.0193380892057486,0.0473576890758959,-0.00158131976586864,0.0446897886099922,0.0117355424902591,-0.00512533110025136,-0.0299999999999998,-0.0299999999999998,-0.0299999999999998,-0.135410270680293,-0.00425378720862389,-0.058425990979743,-0.0069413297338112,0.0012259228354265,-0.0473024803855226,-0.282166833022698,-0.00372646122925816,-0.0341067057480446,9.07754159575576,-0.436117125100218,-0.00142447065552248
"12",0.114799917983442,-3.17592174708836,-0.0388781708950826,-1.22223704065637,3.01346629248136,0.00877074817500441,-3.96827664763491,-0.189456735552569,-0.0422666168125163,-9.65960680796695,-0.241521055687765,0.00112786365470399,-0.0177247367876841,0.007143028941212,-0.000551320207107843,-0.00151283984216484,-0.00565793236239399,-0.0226518320582314,0.0772257948631182,0.0266771861795307,-0.00921128657411948,0.0133702210980644,0.000606969376132133,-0.00365608756518231,0.166684281362092,0.117233850551588,0.01608186808632,138.845974711371,54.9116513766973,-67.7576260880686,22.3018129616089,2.10842125715524,-6.41023421876415,-0.00666308386756048,-0.00684764412711249,-0.0183969630647841,-0.0165788182552402,0.000177425255823086,0.047723864128458,0.0158658403033484,0.0143228195244687,0.00107038635255748,0.00215325175485271,0.0205765482157351,-0.000769861616669856,0.0401537181054278,0.000331085569021117,-0.000484803674448918,-0.0800000000000001,-0.0800000000000001,-0.0800000000000001,-0.0209332038911223,-0.0136906544205021,0.0371978623067978,-0.000414603875990876,0.00142761981141541,-0.00236070650066861,0.08320808408047,-0.0195490574918087,-0.0336590265886601,8.94718549229001,-0.287094501481581,-9.09908084288749e-05
"13",2.09851997786718,-2.5240638778552,-0.0744561000119766,0.736887471218711,-3.19143239243476,1.35454492121605,-3.83688604277069,0.899796967961761,0.0370890748089328,-6.77487952447386,1.70806393087483,-0.233184406400967,0.0258498798915305,-0.0118677364006213,0.00333068987463091,-0.00272459099390628,0.0226805735374927,-0.00878246360854622,0.0727223177760845,0.00962977532073176,-0.0109700236192558,0.0116407918616933,-0.00195129649957519,-0.000252802395528266,-0.17989781208981,0.0564945754348456,0.0234032366549637,76.9811126084189,-36.0642197036551,95.0831070952363,-86.8413752438763,40.8222375718605,-0.980862327984272,-0.00657926106320527,0.0271336933999206,0.0381071498117385,-0.0578065341825985,0.00402095920592629,0.0332007034812689,-0.00355894716695565,0.0151858884044652,0.000390906871740955,-0.0185869431285997,-0.00133619570157021,0.0202428870677531,0.0479290055576573,0.0456717349077997,-7.40465456995803e-07,0.14,0.14,0.14,0.0535698193398473,-0.0184189521426352,-0.0454868765278745,0.0113063459773593,-0.00547094588745293,-0.0195805591282356,0.0618493922373503,-0.00503716788970749,0.00318777565235598,8.8228251369599,-0.346262161752963,0.0934370247930594
"14",-0.497586880469372,0.804853122866867,0.192733757602508,1.48381972346333,-2.0046174730998,-0.479202250363534,-5.47726833721767,-0.306554645978897,-0.0161770168034345,-6.59743363221044,-1.42221388293682,0.119647515147263,-0.00242672228525878,-0.00423999180138286,-0.00624195912451839,-0.000844784035297491,0.0188698958074655,0.00199048098941215,0.0138927375278776,-0.0154923076153745,0.00717433206118656,0.0109791493370841,-0.00297023545054299,0.00137761344298906,0.20223648961669,-0.00062269926415799,-0.101613790352532,76.1605069770176,57.6047316527439,99.2347613702388,71.2981269342467,-18.2707550061139,-0.027371928132726,0.0294928088300555,-0.012703625538649,0.0442222854709119,0.0391464969485126,0.00155342991352903,0.00479245247312911,0.00205629874312609,0.00786311588765397,-0.0045841234951084,-0.00211587353671294,0.0439463522634847,-0.00395203862133247,0.046053415146982,-0.00931017561810838,0.00225676047112634,-0.1,-0.1,-0.1,0.0878361202702384,0.00403792081340457,-0.0892800059065967,0.00290275956358961,-0.00387860317569015,-0.00302231641169916,0.0800470868680755,-0.161191996367,0.0211449094989252,8.72052310594506,-0.135417863706709,0.00489475776165153
"15",-3.24999107809183,0.325773702186731,0.124217375905095,-2.33163257038651,1.68512643831204,-0.553493867925527,-5.80614261807417,0.576186129088238,0.329956488985938,-5.26227776654451,-0.393602145322706,-0.244120088132785,0.0399701362628698,-0.000643694560145787,-0.000323421083834169,0.00173690439132417,-0.0191375379009003,-0.0105906838528639,-0.010913418998487,0.014515273819489,0.00148500054089785,0.00984345974323798,-0.00313079388176226,-0.00022111693099027,0.156319019987645,0.0653526320033917,-0.0216716519910375,-144.58711217846,207.867930822536,-21.2808186440753,-19.5493824369918,-8.45791020448603,0.00729264147779565,-0.0115678135071563,-0.0117969283907855,-0.0272089517137517,0.00725642286279958,-0.0011210099964345,-0.06943579652321,-0.041657890966037,0.0117608607895974,-0.00457719353455533,-0.0542897927551704,-0.0015248323273804,0.00673715922240173,0.0536409249634473,0.0201236609859856,0.00873541405056715,-0.0800000000000001,-0.0800000000000001,-0.0800000000000001,0.0694689547972143,-0.146335367246026,0.0181829106207218,0.0307535025972943,-0.00670606741149269,0.00295546295204913,0.0521200217905911,-0.00802641761744639,-0.0240936041731454,8.6514946493694,-0.002834636063405,-0.0086600133059911
"16",-1.13668312360599,1.20200919632661,-1.16532607272062,-0.171321631677235,-4.53519148824954,-0.393486880073223,-6.28016809809952,0.623013997281421,0.0571541008181025,-4.44355557951421,-1.42562703296174,-0.0308173875240421,-0.0575017446818534,0.0086456410300484,0.00233291408832516,-0.00175718469881359,0.00288196477959262,0.0353797611279107,-0.0216577060925759,0.0134419628995164,-0.0212673147751601,0.00859480765274621,-0.000436368744684708,-0.00203135478271937,1.11878426309734,-0.021963026460359,0.00317876336302002,157.545486509046,172.928262415577,-15.4737489246232,51.8111769371703,-18.2384363351331,-12.5727406020372,-0.0163881739783513,-0.00720807872483347,0.0208580989156527,-0.033239185505507,0.00209769321073148,0.0351959621427032,0.000789401344737893,0.00530823551305635,0.0634803417250443,-0.0169830977274539,0.00580164085115866,0.0550637331932565,0.0558796634902663,-0.00186296070281816,-0.000316702787448111,-0.29,-0.29,-0.29,0.0578446039142707,0.00860353307825078,-2.26610108154911e-05,-0.0202847292714998,0.0168273548505189,0.0060989521883025,-0.0256503714863162,0.0472357557956751,-0.00158538430935907,8.63505187276748,0.164583466476252,0.0203646607562721
