"","h=3","h=6"
"200",-0.0291916666666667,-0.0282083333333333
"201",0.00295833333333333,-0.021825
"202",0.00225,-0.0362416666666666
"203",-0.0205,-0.0174333333333334
"204",-0.03275,0.0259916666666666
"205",-0.0324083333333334,-0.0521333333333333
"206",-0.0334416666666667,-0.03195
"207",0.02275,-0.000475000000000023
"208",-0.030025,-0.0321
"209",-0.000666666666666688,-0.0362833333333333
"210",-0.0322916666666667,-0.01965
"211",-0.0236166666666667,-0.0566083333333333
"212",-0.0380166666666666,-0.00633333333333332
"213",-0.0291166666666667,-0.00974999999999998
"214",-0.0695333333333333,-0.0511333333333333
"215",-0.01395,-0.0116166666666667
"216",-0.00393333333333335,-0.0387583333333333
"217",-0.0533666666666667,-0.0427916666666667
"218",-0.0291333333333333,-0.012
"219",-0.0122333333333333,-0.0192166666666667
"220",-0.0341916666666667,0.0118583333333333
"221",-0.0206666666666666,0.0299750000000001
"222",-0.0319833333333333,-0.0110166666666666
"223",0.02325,0.0195333333333333
"224",0.0170166666666666,-0.0373166666666667
"225",-0.00633333333333335,-0.00376666666666667
"226",-0.00536666666666668,0.00858333333333335
"227",-0.0150416666666667,0.0136
"228",-0.0274583333333333,-0.0355
"229",-0.0114416666666667,-0.0157
"230",0.02235,-0.0311083333333333
"231",-0.064575,-0.0162416666666667
"232",-0.00218333333333333,-0.00135000000000001
"233",-0.0185833333333333,-0.0209083333333334
"234",-0.03105,-0.0122833333333333
"235",-0.0286166666666666,-0.00366666666666664
"236",-0.0350416666666667,-0.013875
"237",-0.0355166666666667,-0.0279583333333333
"238",-0.00882499999999999,-0.0421333333333333
"239",-0.057525,-0.0301916666666667
"240",-0.0461833333333333,-0.0314083333333334
"241",-0.0436166666666666,-0.0660583333333333
"242",-0.0320416666666667,0.00158333333333332
"243",-0.0421833333333333,-0.0575083333333334
"244",-0.060275,-0.0267833333333333
"245",0.00444166666666668,-0.00413333333333334
"246",-0.0280916666666667,-0.0340916666666667
"247",-0.00833333333333331,-0.00180833333333336
"248",-0.021875,-0.0105083333333333
"249",-0.0537083333333333,-0.03555
"250",0.0241083333333333,0.0398
"251",-0.0235,-0.0102416666666667
"252",-0.00736666666666669,0.0191833333333333
"253",0.038425,0.0347
"254",0.00111666666666664,-0.0246583333333334
"255",-0.00871666666666667,0.0380083333333333
"256",0.0510333333333334,0.0681
"257",-0.00560833333333335,0.0460833333333333
"258",0.0340083333333333,0.0735000000000001
"259",0.0812499999999999,0.089925
"260",0.09675,0.0686333333333333
"261",0.0842916666666667,0.0702666666666667
"262",0.124366666666667,0.0386
"263",0.0954749999999999,0.0479333333333333
"264",0.0859333333333333,0.0356583333333333
"265",0.0417416666666667,-0.01985
"266",0.04315,-0.0151833333333334
"267",-0.00615833333333334,-0.00530833333333336
"268",0.00510833333333329,0.000475000000000007
"269",-0.0258666666666667,-0.042075
"270",0.0128,-0.00903333333333333
"271",0.00911666666666666,0.00958333333333329
"272",-0.0414166666666667,-0.012725
"273",0.0212833333333334,-0.0367916666666667
"274",0.0127916666666667,-0.015675
"275",0.0086333333333333,0.0133916666666667
"276",0.00383333333333338,-0.0168333333333333
"277",-0.00136666666666666,0.00446666666666665
"278",0.020075,0.017225
"279",0.0171083333333333,-0.00165
"280",0.049275,0.0350166666666667
"281",0.0359583333333333,0.0284833333333333
"282",0.0205083333333333,-0.00418333333333334
"283",0.0330166666666667,-0.0281333333333333
"284",0.0152583333333333,0.00389166666666661
"285",0.019075,0.00115000000000001
"286",-0.0380583333333333,-0.0263166666666666
"287",0.01195,-0.0145083333333333
"288",-0.0190833333333333,-0.0486
"289",-0.00989999999999999,-0.0159583333333333
"290",-0.0195583333333333,-0.00728333333333332
"291",-0.0405666666666667,-0.0191416666666667
"292",-0.0206083333333334,-0.0197916666666667
"293",-0.0108333333333334,-0.0169583333333333
"294",-0.0162,-0.0112
"295",-0.00396666666666666,-0.00575000000000001
"296",-0.0168166666666667,-0.006875
"297",-0.0187083333333333,-0.0272833333333334
"298",-0.0251916666666667,-0.0362666666666667
"299",0.00632499999999999,-0.0393666666666667
"300",-0.0300166666666667,-0.03395
"301",-0.0163583333333333,0.0131166666666667
"302",-0.0215583333333333,-0.0497416666666667
"303",-0.0189083333333334,-0.0141833333333334
"304",-0.0307583333333333,-0.0297166666666667
"305",-0.0233416666666667,-0.0475166666666666
"306",-0.0107,-0.0206666666666667
"307",-0.025075,-0.0140666666666667
"308",-0.0355333333333333,-0.0508666666666667
"309",-0.0096666666666667,-0.013975
"310",0.01075,-0.00750833333333332
"311",-0.052575,-0.0340833333333333
"312",-0.0182416666666667,-0.0126666666666667
"313",-0.0344916666666667,-0.0273916666666667
"314",-0.0347166666666667,-0.015025
"315",-0.0270416666666667,-0.0147583333333333
"316",-0.0149166666666667,-0.0100583333333333
"317",0.0101083333333333,-0.0248833333333334
"318",-0.0158166666666667,-0.0017
"319",0.0128583333333334,0.0393333333333334
"320",-0.0303416666666667,0.01285
"321",-0.0115833333333333,-0.00199166666666669
"322",0.00842499999999998,0.00931666666666663
"323",0.0165333333333333,0.0263666666666667
"324",0.002825,0.00622500000000002
"325",-0.0119916666666667,0.0140666666666667
"326",-0.00425000000000002,0.0222666666666667
"327",0.00148333333333333,0.0211333333333333
"328",0.0269916666666667,0.04675
"329",0.0133666666666666,0.0281
"330",0.00719166666666665,0.0322833333333333
"331",0.0307583333333334,0.0542
"332",0.05045,0.0321083333333333
"333",0.054675,0.0962083333333333
"334",0.0711916666666666,0.061825
"335",0.034775,0.0492333333333333
"336",0.0605,0.0648166666666666
"337",0.0383916666666667,0.07615
"338",0.0488416666666666,0.0907583333333333
"339",0.0790416666666666,0.111116666666667
"340",0.0987166666666667,0.0782333333333334
"341",0.0954083333333333,0.0879333333333333
"342",0.1117,0.0996583333333333
"343",0.111216666666667,0.123566666666667
"344",0.121316666666667,0.174641666666667
"345",0.12305,0.20725
"346",0.168233333333333,0.250441666666667
"347",0.238983333333334,0.217675
"348",0.26725,0.270525
"349",0.302933333333333,0.210091666666667
"350",0.256816666666667,0.132866666666667
"351",0.311008333333333,0.161433333333333
"352",0.227583333333333,0.136483333333333
"353",0.153991666666667,0.133766666666667
"354",0.158275,0.09485
"355",0.134275,0.06695
"356",0.136808333333333,0.05285
"357",0.106466666666667,0.028975
"358",0.0781416666666667,0.0410749999999999
"359",0.0232333333333333,0.02405
"360",0.0146333333333333,-0.012
"361",0.0013,-0.0236166666666667
"362",0.038625,-0.024925
"363",-0.0208583333333334,-0.0188916666666667
"364",-0.0330916666666667,-0.0170916666666667
"365",-0.0455,-0.0356333333333333
"366",-0.00949166666666669,-0.00319166666666667
"367",-0.000233333333333356,-0.0241916666666667
"368",-0.0234333333333333,-0.045725
"369",0.00965833333333333,-0.0539916666666667
"370",-0.0374416666666667,0.00139166666666662
"371",-0.0230583333333334,-0.0458333333333333
"372",-0.0593166666666667,-0.038375
"373",-0.00950000000000001,-0.0123583333333333
"374",-0.0346,-0.00694999999999993
"375",-0.0469916666666667,-0.0751166666666667
"376",-0.00589166666666669,-0.00318333333333334
"377",-0.0212333333333333,-0.0201333333333334
"378",-0.0521666666666667,-0.0556666666666667
"379",-0.0281166666666667,-0.0530833333333333
"380",-0.016775,-0.0388
"381",-0.0522583333333334,-0.0129416666666667
"382",-0.0334,-0.010675
"383",-0.0441916666666667,-0.0500916666666667
"384",-0.0378083333333333,-0.0348833333333333
"385",-0.0246916666666667,-0.0167666666666667
"386",-0.0562166666666667,-0.0391916666666668
"387",-0.0276083333333333,-0.0346916666666666
"388",-0.04325,-0.0326416666666667
"389",-0.0477416666666667,-0.0962083333333333
"390",-0.0432333333333333,-0.03155
"391",-0.042925,-0.0560416666666667
"392",-0.0645083333333334,-0.0396083333333333
"393",-0.0361083333333333,-0.02405
"394",-0.0411416666666667,-0.0201333333333334
"395",-0.02885,-0.029625
"396",-0.0233666666666666,-0.0198583333333333
"397",-0.0501583333333333,-0.03545
"398",-0.0571333333333333,-0.0483833333333333
"399",-0.00959166666666667,-0.0358416666666666
"400",-0.037525,-0.0384583333333333
"401",-0.03885,-0.0273916666666667
"402",-0.0228666666666667,-0.0124833333333334
"403",-0.0301,-0.0424083333333334
"404",-0.0222083333333333,-0.0353083333333333
"405",-0.00870000000000001,-0.00883333333333328
"406",-0.0589916666666667,-0.0567333333333334
"407",-0.0537416666666667,-0.0635416666666667
"408",-0.0365916666666666,-0.0406166666666666
"409",-0.0499083333333334,-0.0149333333333334
"410",-0.0513166666666666,-0.0471333333333333
"411",-0.0400166666666667,-0.0510583333333333
"412",-0.0607666666666667,-0.0810083333333333
"413",-0.0370083333333333,-0.0139833333333333
"414",-0.066125,-0.06245
"415",-0.105191666666667,-0.0240833333333333
"416",-0.0279166666666667,-0.054175
"417",-0.0835416666666666,-0.0536583333333333
"418",-0.0654916666666666,-0.0603916666666666
"419",-0.0341750000000001,-0.0241
"420",-0.025675,-0.0585916666666667
"421",-0.0893333333333333,-0.0501
"422",-0.00181666666666669,-0.0359333333333333
"423",-0.0708416666666667,-0.0550833333333333
"424",-0.0485583333333333,-0.0573166666666666
"425",-0.0533916666666666,-0.06465
"426",-0.0334916666666667,-0.0311333333333333
"427",-0.0576416666666667,-0.04785
"428",-0.0646916666666666,-0.00352500000000002
"429",-0.06145,-0.0585916666666667
"430",-0.0485083333333333,-0.0044333333333333
"431",-0.00599166666666667,-0.0523333333333334
"432",-0.0821916666666666,-0.04765
"433",-0.0396416666666667,-0.0134
"434",-0.047325,-0.0530083333333333
"435",-0.0528,-0.0527666666666667
"436",-0.015525,-0.0205833333333334
"437",-0.0492916666666667,-0.0128583333333333
"438",-0.05425,-0.00585833333333331
"439",-0.04135,-0.00532500000000001
"440",-0.0279416666666666,-0.0472833333333333
"441",-0.0514833333333333,-0.030725
"442",-0.0216583333333333,-0.01505
"443",-0.031625,-0.0325083333333333
"444",-0.0517083333333334,-0.0188083333333333
"445",-0.0177,-0.032075
"446",-0.053975,-0.0333583333333333
"447",-0.000383333333333339,-0.0576833333333333
"448",-0.0549,-0.0508
"449",-0.0300083333333334,-0.00696666666666669
"450",-0.0818916666666666,-0.054325
"451",-0.0444416666666667,-0.0277916666666667
"452",-0.0172833333333334,-0.00867500000000003
"453",-0.0432333333333333,-0.00617500000000001
"454",-0.020575,-0.0949166666666667
"455",-0.0213166666666667,-0.0230083333333333
"456",-0.0532916666666667,-0.030975
"457",-0.060225,-0.00399166666666669
"458",-0.0595583333333333,-0.0702833333333333
"459",-0.0365083333333333,-0.0240083333333333
"460",-0.0157416666666667,-0.0286416666666667
"461",-0.0729833333333333,-0.0937416666666666
"462",-0.00440833333333332,-0.019925
"463",-0.0205333333333333,-0.0462833333333334
"464",-0.0925333333333333,-0.0440666666666667
"465",-0.0198583333333333,-0.0251
"466",-0.06235,-0.0459833333333333
"467",-0.0566666666666667,-0.0102916666666667
"468",-0.0220833333333334,-0.0159083333333334
"469",-0.0506333333333333,-0.0246666666666667
"470",0.0130749999999999,-0.019225
"471",-0.0225166666666667,-0.0489249999999999
"472",-0.0147333333333333,-0.037625
"473",-0.0290583333333333,-0.00800833333333334
"474",-0.0413833333333333,-0.0217083333333333
"475",-0.0285,-0.00542500000000002
"476",-0.0363,-0.012675
"477",0.00806666666666665,0.00951666666666666
"478",-0.03295,0.1377
"479",-0.00791666666666663,0.116858333333333
"480",-0.0132333333333333,0.0678583333333334
"481",0.0831583333333334,0.0558416666666667
"482",0.084675,0.0360666666666667
"483",0.0976416666666666,0.224558333333333
"484",-0.135975,-0.0983583333333332
"485",0.245933333333333,-0.375425
"486",0.212291666666667,0.0282750000000001
"487",2.02823333333333,0.21625
"488",0.0574583333333334,1.154
"489",0.0343,0.31575
"490",0.162033333333333,-0.0249749999999999
"491",1.13443333333333,0.6287
"492",0.364558333333333,2.43838333333333
"493",0.304991666666666,1.049825
"494",0.890933333333333,-0.168866666666667
"495",3.69534166666666,-0.0581333333333332
"496",0.873616666666666,-0.545391666666666
"497",-0.0968416666666668,-0.110208333333333
"498",0.0330416666666666,-0.0322833333333332
"499",-0.0668416666666666,-0.11055
"500",-0.0678583333333334,0.0117750000000001
"501",0.0985583333333333,-0.132033333333333
"502",0.0021833333333333,1.38776666666667
"503",-0.111575,-0.0941833333333334
"504",-0.0138,-0.140425
"505",0.952783333333334,-0.362183333333333
"506",0.0211666666666666,-0.631625
"507",0.189533333333333,-0.0238166666666666
"508",-0.266541666666667,1.96829166666667
"509",0.00289166666666671,0.622283333333333
"510",-0.0150916666666666,0.819066666666668
"511",1.962925,-0.404391666666667
"512",0.667850000000001,-0.730274999999999
