"","h=3","h=6","h=12","h=18","h=24"
"1",0.0289866666666666,0.01585,-0.02692,0.0100466666666666,0.0058633333333333
"2",0.07064,0.0695100000000001,0.00839333333333334,0.02024,0.0452299999999999
"3",0.0161266666666667,-0.00146666666666665,-0.0193033333333333,0.0489633333333333,0.10814
"4",0.0414433333333333,0.177966666666666,0.0163333333333333,0.0854999999999999,0.0448599999999999
"5",0.102793333333333,0.0885966666666667,0.08815,0.0241133333333333,0.0981833333333333
"6",0.0308566666666666,0.02167,0.04458,0.0354033333333333,0.0881266666666666
"7",0.04279,0.0478966666666666,0.04527,0.02214,0.0680433333333334
"8",0.05346,0.0514566666666667,0.0513033333333333,0.0297866666666666,0.0272566666666666
"9",0.0788133333333335,0.0476533333333334,0.0435733333333334,0.0425,0.0515266666666667
"10",0.0663600000000002,0.073126666666667,0.03241,0.0406833333333333,0.0813133333333336
"11",0.0903200000000002,0.093096666666667,0.07032,0.229003333333332,0.0888600000000003
"12",0.100116666666667,0.11642,0.03213,0.04884,0.0671366666666667
"13",0.0887000000000004,0.0905866666666671,0.0813133333333336,0.0583933333333332,0.0604366666666667
"14",0.107706666666667,0.121806666666667,0.0570333333333333,0.19377,0.0652033333333333
"15",0.134980000000001,0.135746666666667,0.11188,0.0627933333333333,0.0622733333333332
"16",0.117156666666667,0.111090000000001,0.115613333333334,0.06499,0.0616133333333334
"17",0.114406666666667,0.102973333333334,0.0939500000000005,0.0601033333333334,0.0737700000000002
"18",0.112920000000001,0.137616666666667,0.106213333333334,0.06495,0.0817266666666669
"19",0.109593333333334,0.151823333333334,0.134150000000001,0.115546666666667,0.112636666666667
"20",0.0958500000000003,0.091866666666667,0.0951600000000004,0.122543333333334,0.116066666666667
"21",0.06427,0.0630766666666666,0.0713333333333335,0.172716666666667,0.0853600000000001
"22",0.0507266666666667,0.0670633333333334,0.0657533333333334,0.0799666666666668,0.06419
"23",0.02751,0.0331966666666666,0.0377766666666667,0.06106,0.0438033333333334
"24",0.04295,0.05008,0.0500833333333333,0.0752366666666669,0.0659066666666668
"25",0.0582466666666668,0.0634833333333335,0.0899000000000004,0.0777233333333336,0.0713433333333336
"26",0.0754100000000004,0.0778466666666669,0.0646566666666668,0.0821000000000003,0.0928333333333337
"27",0.0438100000000001,0.0537133333333333,0.0620200000000002,0.089586666666667,0.0666066666666669
"28",0.0255566666666667,0.00970000000000001,0.03793,0.03167,0.0293466666666667
"29",-0.0016133333333333,-0.0151766666666666,-0.00267333333333327,0.01928,0.0249333333333334
"30",-0.0197666666666666,-0.0286099999999999,-0.0334133333333332,-0.00993666666666657,-0.0171466666666665
"31",-0.0420300000000001,-0.02121,-0.0118300000000001,-0.02,-0.0157866666666667
"32",-0.0488333333333335,-0.0284733333333333,-0.0346233333333333,-0.0296433333333333,-0.02329
"33",-0.0561300000000002,-0.04942,-0.0352533333333333,-0.00917666666666665,-0.03803
"34",-0.01829,-0.00275333333333336,0.00407000000000003,0.0232,0.0168033333333333
"35",-0.00653666666666667,-0.00853000000000002,0.0115233333333333,0.0511599999999999,0.0158833333333333
"36",0.0211966666666666,0.00279333333333332,0.0270933333333333,0.05668,0.16372
"37",0.0290933333333334,0.0233833333333334,0.0291233333333334,0.0605566666666669,0.0260966666666668
"38",0.0068466666666667,-0.0268866666666666,-0.00598333333333334,0.0120466666666666,-0.00392666666666668
"39",0.00911666666666663,-0.00650000000000006,0.0133133333333333,0.0342733333333332,0.0173133333333333
"40",0.00651999999999998,-0.0188266666666667,0.00716333333333332,0.0250833333333333,0.0238133333333333
"41",-0.01225,-0.00722333333333339,-0.01021,-0.00856666666666666,0.0394900000000001
"42",-0.0340233333333334,-0.0317133333333333,-0.0328133333333333,-0.02407,0.00542000000000005
"43",-0.0284066666666666,-0.0142266666666667,-0.0211366666666667,-0.05357,-0.0518833333333332
"44",-0.0300433333333333,-0.0258966666666667,-0.0183366666666667,-0.0281166666666667,-0.0499300000000001
"45",0.0442233333333334,0.00610333333333335,0.0110733333333333,0.0229933333333333,-0.00438333333333335
"46",-0.02201,-0.0221433333333333,0.00478000000000001,0.01519,0.0220866666666667
"47",-0.0515,-0.0350433333333334,0.00936666666666668,-0.0125866666666667,-0.0334100000000001
"48",-0.00711666666666669,0.000509999999999985,0.000886666666666649,-0.0328966666666667,-0.0346666666666667
"49",-0.0572233333333333,-0.0284066666666666,-0.00267333333333332,-0.00599333333333333,-0.0629666666666666
"50",-0.0154333333333333,-0.00462333333333334,0.00983333333333334,-0.00585999999999999,-0.0313166666666666
"51",-0.0377566666666666,-0.0234133333333333,0.00678000000000001,0.00620000000000003,-0.0158933333333333
"52",-0.0225533333333333,-0.00982333333333331,-0.00599333333333334,-0.04911,-0.0257466666666666
"53",-0.03329,-0.0408633333333333,-0.00763333333333328,-0.00533666666666666,-0.01986
"54",-0.0622733333333335,-0.0307966666666667,0.00151333333333333,-0.0137233333333333,-0.0534600000000001
"55",-0.0739733333333336,-0.0603133333333334,-0.0374366666666666,-0.04605,-0.0495533333333334
"56",-0.0735166666666668,-0.0744266666666667,-0.0360933333333333,-0.0572533333333333,-0.05599
"57",-0.0941933333333338,-0.0803000000000002,-0.0327266666666667,-0.0405333333333333,-0.0475566666666667
"58",-0.0650966666666668,-0.04797,-0.00252333333333337,-0.0525033333333333,-0.0747100000000002
"59",-0.0573333333333334,-0.0492866666666667,-0.0379666666666667,-0.0227766666666667,-0.06039
"60",-0.0718600000000001,-0.0829533333333335,-0.06716,-0.06774,-0.0972433333333337
"61",-0.0765166666666668,-0.0600966666666667,-0.0170833333333333,-0.0085266666666667,-0.04752
"62",-0.086756666666667,-0.0559733333333335,-0.0428466666666667,-0.0482433333333333,-0.0520033333333334
"63",-0.0683066666666668,-0.0597066666666667,-0.0456900000000001,-0.01778,-0.0582433333333334
"64",-0.0840633333333339,-0.0669866666666669,-0.0661333333333336,-0.0486633333333334,-0.03344
"65",-0.04737,-0.0658233333333335,-0.0475933333333334,-0.0244033333333333,-0.0234233333333333
"66",-0.0799833333333336,-0.0683500000000002,-0.0692700000000001,-0.0336466666666666,-0.0128333333333333
"67",-0.0592100000000001,-0.0719933333333336,-0.0588366666666668,-0.0461133333333334,-0.0257099999999999
"68",-0.0948633333333337,-0.109740000000001,-0.0938166666666671,-0.0542033333333333,-0.02667
"69",-0.083796666666667,-0.0784466666666669,-0.06208,-0.0570866666666667,-0.0275966666666667
"70",-0.0949466666666671,-0.0854333333333336,-0.0213666666666667,-0.0742100000000002,-0.06445
"71",-0.0973466666666671,-0.0966800000000004,-0.06356,-0.0834866666666669,-0.0691066666666667
"72",-0.0728800000000002,-0.0707500000000001,-0.0645966666666667,-0.0771933333333335,-0.0547900000000001
"73",-0.0875100000000003,-0.0885033333333337,-0.093636666666667,-0.0692766666666667,-0.0929233333333336
"74",-0.0951100000000003,-0.0846033333333337,-0.0860400000000003,-0.0656600000000002,-0.0756766666666669
"75",-0.0897700000000004,-0.0943000000000005,-0.0991333333333339,-0.0746700000000002,-0.0697466666666669
"76",-0.0907833333333338,-0.0879233333333337,0.0787799999999996,-0.0917133333333337,-0.0800766666666669
"77",-0.0631733333333334,-0.0681733333333336,-0.0285166666666666,-0.0549633333333333,-0.0553366666666667
"78",-0.0629100000000001,-0.0486933333333333,-0.0534200000000002,-0.0651633333333334,-0.0441266666666667
"79",-0.00880333333333336,-0.04676,-0.0380966666666667,-0.0551833333333333,-0.0481366666666667
"80",-0.0556666666666668,-0.0441833333333333,-0.03861,-0.0541833333333333,-0.0375466666666667
"81",-0.0566500000000002,-0.0706200000000003,-0.0758933333333336,-0.0652400000000001,-0.0489300000000001
"82",-0.0748533333333337,-0.0815300000000003,-0.0681066666666669,-0.0655300000000002,-0.0660066666666668
"83",-0.0859700000000005,-0.0775866666666671,-0.0712600000000003,-0.0710100000000003,-0.0757533333333337
"84",-0.0586900000000002,-0.0634566666666668,-0.0679600000000001,-0.0577733333333334,-0.0497033333333334
"85",-0.0522533333333335,-0.0602800000000002,-0.0451933333333334,-0.0315233333333333,-0.0375566666666667
"86",-0.0969466666666669,-0.0881700000000003,-0.0785033333333335,-0.0639933333333334,-0.0658366666666667
"87",-0.0717566666666668,-0.06849,-0.0561466666666666,-0.0609666666666667,-0.0711233333333334
"88",-0.0722600000000002,-0.0661733333333335,-0.0633166666666668,-0.0540366666666668,-0.0616500000000002
"89",-0.0547233333333335,-0.0472933333333333,-0.0557233333333334,-0.0504700000000001,-0.0643533333333335
"90",-0.0391566666666666,-0.0231199999999999,-0.0352866666666666,-0.0099333333333333,-0.0444933333333333
"91",-0.0407333333333333,-0.0204066666666666,-0.0322199999999999,-0.0103033333333333,-0.02709
"92",-0.0163966666666667,-0.00429666666666667,-0.0129433333333333,-0.0155266666666667,-0.00390666666666668
"93",-0.0159833333333333,0.00093666666666667,-0.0371433333333333,-0.02118,0.000559999999999993
"94",-0.0320333333333333,-0.0273566666666667,-0.03784,-0.04103,-0.0180066666666667
"95",-0.0131633333333333,-0.0157666666666667,-0.0353566666666666,-0.0293133333333334,-0.01527
"96",-0.04933,-0.0310066666666666,-0.0671933333333334,-0.0433066666666667,-0.04767
"97",-0.0777766666666668,-0.0876900000000002,-0.0925733333333336,-0.04867,-0.06814
"98",-0.0781366666666669,-0.0706666666666668,-0.0768766666666667,-0.0680666666666668,-0.0524966666666666
"99",-0.0201466666666667,-0.05218,-0.0424133333333333,-0.00893666666666668,0.00257666666666664
"100",0.0963433333333333,0.0568000000000001,0.0497466666666668,0.0372166666666667,0.103396666666667
"101",0.06076,0.0245766666666667,0.0429133333333333,0.0419733333333333,0.0676833333333334
"102",0.35032,0.401890000000001,0.377613333333334,0.30719,0.296773333333333
"103",0.158766666666667,0.22111,0.193576666666666,0.16366,0.187963333333333
"104",0.123023333333334,0.215943333333333,0.275096666666666,0.1065,0.0525366666666667
"105",0.0276333333333334,0.0656100000000001,0.0936266666666666,0.0363333333333334,-0.0103699999999999
"106",0.0464633333333333,0.0208866666666667,0.0674933333333333,-0.00905000000000001,-0.0243933333333333
"107",-0.00603999999999999,0.0261366666666668,-0.0321066666666666,-0.0514066666666668,-0.0769166666666669
"108",0.07312,0.188376666666667,-0.0352266666666666,-0.0663200000000001,-0.0917400000000002
"109",-0.04652,0.0901666666666666,-0.0723066666666668,-0.0942800000000001,-0.111806666666667
"110",-0.02283,0.0825400000000001,-0.0292566666666666,-0.0652900000000001,-0.0735733333333334
"111",-0.0609166666666668,-0.00664666666666669,-0.03329,-0.0324466666666667,-0.0867400000000004
"112",-0.0791200000000002,-0.00182333333333327,0.11214,-0.0492300000000001,-0.0809200000000001
