"h=3","h=6","h=12","h=18","h=24"
0.15153005065167,0.149083966387065,0.147045737009794,0.136384951562702,0.143735613628006
0.171542565512919,0.167229528302819,0.155602819120832,0.140919627274118,0.143353861819662
0.152485080469429,0.165060619716259,0.160945632734969,0.174464037784903,0.191340797467544
0.147718240943331,0.158749396911844,0.146608916246869,0.154959848153514,0.152620117103776
0.153564046732547,0.154230454616573,0.14762848363716,0.142752459476821,0.148514116804634
0.147107890060571,0.146709261648841,0.152483693976992,0.133041394279956,0.142410116959619
0.147652214663779,0.149385458392579,0.1504924447616,0.143540330069114,0.147888983581095
0.172184013282793,0.16419550757494,0.151497142548691,0.165888474069441,0.148169027737094
0.154106453148017,0.162689878661022,0.149891436997603,0.146017693040429,0.150825098950385
0.152785214912438,0.154078562342432,0.150246845718203,0.154728674941292,0.169483801850373
0.151827773557603,0.151845732368849,0.150413544149579,0.138223949502959,0.143307013528866
0.144580400626239,0.153290283851277,0.151583495020698,0.145639179958651,0.148149298696459
0.144569724342876,0.148821112775899,0.151496500857099,0.142075949461578,0.145188906621743
0.154833493255103,0.160681853536458,0.157395014588046,0.157613764251071,0.152517768401181
0.14423485765801,0.158480933205348,0.149306084514073,0.143181531785398,0.142813632777158
0.143796217904796,0.152914753131347,0.151848086636782,0.141127142017926,0.148668044774601
0.143796217904796,0.152914753131347,0.151848086636782,0.141127142017926,0.148668044774601
0.1589299340651,0.165660431575107,0.160573955674269,0.148465200063036,0.145954273458759
0.136741874792929,0.157960795793698,0.179769719094798,0.182617131856896,0.214393086355629
0.143143649058439,0.151793458916105,0.163399853945118,0.150898157988344,0.152123214260992
0.1479288749368,0.154609110282644,0.145063904700226,0.140794799635176,0.146290215643111
0.144671144874309,0.15084098510015,0.156456172073142,0.139872118055016,0.147674913898708
0.14237633705661,0.147999653021922,0.153797252534868,0.150423852604114,0.147464021865542
0.162115232209371,0.16969510714984,0.158852415604672,0.169887627224653,0.151009630310377
0.149261096027255,0.156956694566472,0.161317948247009,0.146878978046335,0.153486967095032
0.145912292024862,0.150662094314436,0.153235833663294,0.156124524818574,0.179235045989059
0.146919546739418,0.151150238199324,0.144108173082359,0.1438324925626,0.148607123666382
0.142659043043111,0.149724245580322,0.148236627542666,0.146351215156053,0.15061027993772
0.141821476583468,0.148324834928306,0.154720264452852,0.145138472239879,0.148681377757449
0.14849629374468,0.156072735340272,0.151444313698951,0.155496364083368,0.153744038495415
0.144472768876848,0.151270222467643,0.142359222608327,0.149158580874654,0.147391596377293
